"ano";"cod_mun";"amc";"cod_uf";"uf";"semiarido";"chave";"q.dende";"q.girassol";"q.mamona";"q.soja";"h.dende";"h.girassol";"h.mamona";"h.soja";"v.dende";"v.girassol";"v.mamona";"v.soja";"s.dende";"s.girassol";"s.mamona";"s.soja";"d.bio";"total.contratos";"valores.totais";"vaba";"vabi";"vabs";"vabadm";"vabt";"t";"pib";"pib.per.capta";"est_pop"
2009;"3156700";"11579";31;"MG";"0";"SABARA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1014;4;86407.6081207414;891.164519298438;206147.186914768;216020.031799622;140060.552395738;563118.935629427;62825.7412517319;625944.676267386;4960.13832108875;"126195"
2009;"3156809";"11580";31;"MG";"0";"SABINOPOLIS (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;249;2580098.93073347;10912.0189019884;1580.3369850848;16772.919309493;18854.0471213068;48119.3217041001;1846.48549416043;49965.8071982605;3060.50500242044;"16326"
2009;"3156908";"11581";31;"MG";"0";"SACRAMENTO (MG)";0;0;0;76500;0;0;0;25000;0;0;0;34041.68734618;0;0;0;0;541;758;31478841.3143844;114266.737541418;44855.9009199261;84992.6743442131;33841.369665188;277956.682470745;17674.480528248;295631.16238522;12791.2424298174;"23112"
2009;"3157005";"11291";31;"MG";"1";"SALINAS (MG)";0;0;10;0;0;0;60;0;0;0;6.13772917912482;0;0;0;0;0;470;1110;3238436.32895691;9246.2993525199;16894.017933743;71920.7326907551;44477.4006644537;142538.450027699;13754.9592044235;156293.409232122;4029.32100242858;"38789"
2009;"3157104";"11582";31;"MG";"1";"SALTO DA DIVISA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;33;759844.108598097;4945.07571991026;2842.01718796654;5889.09836289932;9559.64945407468;23235.8407248508;686.638811181216;23922.479536032;3342.52752047205;"7157"
2009;"3157203";"11164";31;"MG";"0";"SANTA BARBARA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;512;91;565205.742068277;3511.77601635933;28579.3569547906;55311.3574716503;33336.7090002115;120739.198829239;13388.1863080936;134127.385137333;4864.80097374941;"27571"
2009;"3157252";"11143";31;"MG";"0";"SANTA BARBARA DO LESTE (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;394;1692925.64169018;4266.05689950493;1234.53670935999;6539.98735670381;9354.13188892211;21394.7128544908;870.488351012721;22265.2012055036;2868.48614505152;"7762"
2009;"3157278";"11571";31;"MG";"0";"SANTA BARBARA DO MONTE VERDE (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1666;35;728073.221467235;3475.15832407667;859.712953665849;2630.30849539099;5077.57824497504;12042.7586318815;310.434680194693;12353.1926983033;4119.10370486082;"2999"
2009;"3157302";"11583";31;"MG";"0";"SANTA BARBARA DO TUGURIO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;86;440299.430216538;2513.56950017696;1292.88748689301;4947.34852102529;6392.73586842159;15146.5407627439;650.65821518735;15797.1989779313;3453.69407136436;"4574"
2009;"3157377";"11291";31;"MG";"1";"SANTA CRUZ DE SALINAS (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;762;503866.878599419;1501.47453040806;892.144100875427;3681.28843460132;7095.19651788075;13170.1035837656;517.047216232818;13687.1514137713;2504.05233731181;"5466"
2009;"3157401";"11585";31;"MG";"0";"SANTA CRUZ DO ESCALVADO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;155;1970290.48257692;5772.89212257803;854.434506571802;3294.64893646445;7081.44432188201;17003.4198874963;557.84777095105;17561.2676584473;3300.36745874064;"5321"
2009;"3157500";"11586";31;"MG";"0";"SANTA EFIGENIA DE MINAS (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;51;270652.828939237;1030.03800725115;517.465195589916;2917.70582288476;5885.86807603235;10351.0771017582;349.670727745166;10700.7472157304;2342.54413169232;"4568"
2009;"3157609";"11587";31;"MG";"1";"SANTA FE DE MINAS (MG)";0;0;74;0;0;0;37;0;0;0;18.4131875373745;0;0;0;0;0;12;136;1630259.09533394;3609.94285685025;491.85797568169;2491.81922928489;5810.19539921;12403.8148472539;325.9981200742;12729.8129673281;3083.02433077865;"4129"
2009;"3157658";"11070";31;"MG";"0";"SANTA HELENA DE MINAS (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;126;319123.857255851;1501.97414156324;575.767485062423;3171.29224164948;7717.79978676324;12966.8336550384;302.062817594367;13268.8964726327;2165.99848958397;"6126"
2009;"3157708";"11588";31;"MG";"0";"SANTA JULIANA (MG)";0;0;0;28500;0;0;0;9500;0;0;0;13696.9564361349;0;0;0;0;346;379;16482721.1827316;42935.5361934095;28239.6348722719;43916.0126513121;16247.0122811901;131338.196611957;10185.230135382;141523.426747339;12230.8738934925;"11571"
2009;"3157807";"11589";31;"MG";"0";"SANTA LUZIA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2170;13;3541029.83916702;2141.08790193757;354756.445232806;367076.408879106;247771.421206201;971745.363220051;140993.823578524;1112739.1861848;4804.43026954353;"231607"
2009;"3157906";"11590";31;"MG";"0";"SANTA MARGARIDA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227;909;6348663.95929044;31499.8560582248;6879.04410937951;15949.2366674274;17179.6089275393;71507.745762571;3595.15338462024;75102.8991471913;5072.46490279591;"14806"
2009;"3158003";"11591";31;"MG";"0";"SANTA MARIA DE ITABIRA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;34;283103.789525634;3349.67429232822;5146.56202453798;18332.9569828637;13639.2617818512;40468.4550815811;4641.94186857414;45110.3969501552;4168.78248483665;"10821"
2009;"3158102";"11592";31;"MG";"1";"SANTA MARIA DO SALTO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;72;330366.906602067;1697.87572641087;461.180991471506;3521.65223638146;7620.56649488046;13301.2754491443;434.463456354776;13735.7389054991;2293.49753782193;"5989"
2009;"3158201";"11385";31;"MG";"0";"SANTA MARIA DO SUACUI (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;197;1232492.23177042;6128.84542991095;1958.82803396346;13641.3928014222;15990.3612942463;37719.4275595428;1263.39140177689;38982.8183475468;2610.86723821612;"14931"
2009;"3158300";"11593";31;"MG";"0";"SANTANA DA VARGEM (MG)";0;0;0;840;0;0;0;280;0;0;0;412.455400837188;0;0;0;0;93;422;6093260.84020372;11815.9222781981;2642.49188781156;15983.7939240246;8718.1029512332;39160.3110412675;2497.40394906498;41657.7149903325;5768.17036752053;"7222"
2009;"3158409";"11594";31;"MG";"0";"SANTANA DE CATAGUASES (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;34;623464.208154444;1509.47321907429;672.833830711528;2731.98550319946;5110.1456497724;10024.4382027577;299.546348630926;10323.9851651615;2727.60684720307;"3785"
2009;"3158508";"11595";31;"MG";"0";"SANTANA DE PIRAPAMA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;163;1113967.66679678;11339.7615448921;1210.80947589933;5481.99506190633;10354.0176878079;28386.5831567327;574.90697543151;28961.4901321642;3283.61759581081;"8820"
2009;"3158607";"11596";31;"MG";"0";"SANTANA DO DESERTO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;20;142709.820336563;1481.33111701509;971.979999399975;3475.17857858296;5316.97055124012;11245.4602462381;428.779919134906;11674.2401653731;2935.43649493741;"3977"
2009;"3158706";"11597";31;"MG";"0";"SANTANA DO GARAMBEU (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;29;269735.336630624;1212.48507596523;312.024352052086;2212.22479689655;4179.35533712061;7916.09017580739;220.375166176477;8136.46534198387;3690.00892021902;"2205"
2009;"3158805";"11598";31;"MG";"0";"SANTANA DO JACARE (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;95;2296542.37320176;2468.0085227074;3062.06214431318;7723.81292004003;6745.47975716674;19999.3633442274;1322.49957509061;21321.862919318;4521.17406792692;"4716"
2009;"3158904";"11599";31;"MG";"0";"SANTANA DO MANHUACU (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;625;4590708.44476133;7681.65163076278;1708.31109356122;6176.45088497008;9749.89512148375;25316.3087307778;675.306721797798;25991.6154525756;3111.65069967009;"8353"
2009;"3158953";"11434";31;"MG";"0";"SANTANA DO PARAISO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;17;114929.193699633;3244.28886854973;45890.292418484;39133.5873684216;28361.8487219137;116630.017377369;14102.4025502496;130732.419927619;5293.88348293284;"24695"
2009;"3159001";"11600";31;"MG";"0";"SANTANA DO RIACHO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;10;87566.0124373635;1442.41054874442;1346.21269177416;7288.30911858939;6302.06503657713;16378.9973956851;504.725111132807;16883.7225068179;3832.85229140479;"4405"
2009;"3159100";"11601";31;"MG";"0";"SANTANA DOS MONTES (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;32;162479.568777108;1196.80133659381;602.163403170167;4352.84193500608;5967.94608702603;12119.7527617961;352.031298387458;12471.7840601835;3016.87802341522;"4134"
2009;"3159209";"11602";31;"MG";"0";"SANTA RITA DE CALDAS (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;271;841;7553115.28174264;12969.2844502996;3912.95272605696;14394.0017671394;10134.9928220508;41411.2311517738;2153.44069568348;43564.6724612302;4667.81055574539;"9333"
2009;"3159308";"11603";31;"MG";"0";"SANTA RITA DE JACUTINGA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;58;283363.789871391;5195.65403760429;2812.75065392172;6016.24326416365;7794.80803345497;21819.4547615988;864.995697170322;22684.4504587691;3865.13060915781;"5869"
2009;"3159357";"11143";31;"MG";"0";"SANTA RITA DE MINAS (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;220;2526637.46212682;3878.87605365446;7610.34226561388;9730.42440320881;8228.74671396493;29448.3894364421;3646.86804936479;33095.2568720339;5534.32288579588;"5980"
2009;"3159506";"11605";31;"MG";"0";"SANTA RITA DO ITUETO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;398;2745466.78596997;11674.5752853862;3044.01353788905;6714.47563199131;10616.940206427;32050.0040479207;553.559953346514;32603.5646150401;5681.05143955204;"5739"
2009;"3159605";"11606";31;"MG";"0";"SANTA RITA DO SAPUCAI (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455;384;11741235.5539157;13678.532200685;134577.429219209;150416.457435268;43868.8847115831;342541.303566745;81075.6375731604;423616.941139906;11718.3121297438;"36150"
2009;"3159704";"11607";31;"MG";"0";"SANTA ROSA DA SERRA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;361;3031477.1646634;6981.78233056305;969.268964421555;3756.15891021996;5143.38022573152;16850.591044709;287.180665653743;17137.7717103627;5030.16367329339;"3407"
2009;"3159803";"11608";31;"MG";"0";"SANTA VITORIA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;373;891;35650169.2137153;41332.0581280006;14913.5046888168;50014.39714508;30281.019660105;136540.979622002;9063.86824190169;145604.847863904;9220.74737217429;"15791"
2009;"3159902";"11609";31;"MG";"0";"SANTO ANTONIO DO AMPARO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;423;9206264.63909773;16515.5262710914;4175.20623219552;26175.1335550315;22406.372045488;69272.2387175793;3707.52661306916;72979.7653306485;4026.46695836028;"18125"
2009;"3160009";"11610";31;"MG";"0";"SANTO ANTONIO DO AVENTUREIRO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;129;700908.485264784;3083.86765476786;729.812825773016;3594.48805477722;5137.94281145174;12546.1113467698;354.000895681039;12900.1122424509;3583.36587573173;"3600"
2009;"3160108";"11611";31;"MG";"0";"SANTO ANTONIO DO GRAMA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;72;567515.45548659;3025.38368851165;747.004605203744;3625.88683593887;6093.54428053722;13491.8194101915;1131.68555395956;14623.505577924;3362.49969122092;"4349"
2009;"3160207";"11612";31;"MG";"0";"SANTO ANTONIO DO ITAMBE (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;182;734897.529307795;2379.41408464424;358.561228461129;2805.24666622733;6015.16425137396;11558.3862307066;370.534710543765;11928.9209412504;2564.80971845596;"4651"
2009;"3160306";"11613";31;"MG";"0";"SANTO ANTONIO DO JACINTO (MG)";0;0;34;0;0;0;23;0;0;0;13.5030041940746;0;0;0;0;0;57;120;801546.535104181;4289.22314451862;1243.3842459717;6885.61884487619;13378.7231572453;25796.9493926118;732.071510110934;26529.0209027227;2315.32944051208;"11458"
2009;"3160405";"11614";31;"MG";"0";"SANTO ANTONIO DO MONTE (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;543;594;15603199.389428;30814.2895083312;12045.0375707257;54441.8167860229;29442.027066375;126743.171545228;8350.78809341681;135093.959024872;5216.1859692543;"25899"
2009;"3160454";"11331";31;"MG";"1";"SANTO ANTONIO DO RETIRO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;362;386144.361386262;1016.18515249387;784.385217223368;3274.92350242858;9233.33033076441;14308.8242029102;319.902127453493;14628.7263303637;2064.16128704393;"7087"
2009;"3160504";"11615";31;"MG";"0";"SANTO ANTONIO DO RIO ABAIXO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;25;162950.277365584;900.464406550648;295.800492512906;1603.304981446;3479.14477917851;6278.71465968807;178.916646890242;6457.63130657831;3599.56948076462;"1794"
2009;"3160603";"11616";31;"MG";"0";"SANTO HIPOLITO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;49;1055470.43690782;4197.98273140634;744.531714117475;2926.65217693625;5340.74074880503;13209.9073712651;289.770173594415;13499.6775448595;3675.38271158517;"3673"
2009;"3160702";"11617";31;"MG";"0";"SANTOS DUMONT (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;526;268;2206746.52375362;8593.58622560338;104597.16872302;101971.577072503;51818.3150322915;266980.647667191;47569.422292436;314550.069959627;6657.98765526415;"47244"
2009;"3160801";"11618";31;"MG";"0";"SAO BENTO ABADE (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;180;4286724.06374194;3775.10730774175;1118.95651741497;4637.94375178685;6883.31903775277;16415.3266146963;434.370162871253;16849.6967775676;3573.63757498281;"4715"
2009;"3160900";"11619";31;"MG";"0";"SAO BRAS DO SUACUI (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;63;388781.768165448;991.858262892406;9661.30068342059;13383.7972179576;5331.98650567685;29368.9426699475;2250.9188829605;31619.861552908;8646.39095105015;"3657"
2009;"3160959";"11334";31;"MG";"0";"SAO DOMINGOS DAS DORES (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;460;2740639.65224019;4892.01259606506;922.41538118687;4158.76571081632;7377.53512898508;17350.7288170533;402.328147691632;17753.056964745;3276.6819618384;"5418"
2009;"3161007";"11620";31;"MG";"0";"SAO DOMINGOS DO PRATA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;253;1623749.09446691;7597.29406715198;8421.04913442192;26380.6707609174;20026.5221820721;62425.5367583363;5504.38304286011;67929.9198011964;3804.10316792977;"17857"
2009;"3161056";"11432";31;"MG";"0";"SAO FELIX DE MINAS (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;129;788580.263051362;1513.36453937386;1171.58754512596;4031.81107915655;8774.07167607181;15490.8348397282;427.659783559716;15918.4946232879;4569.02994233656;"3484"
2009;"3161106";"11175";31;"MG";"1";"SAO FRANCISCO (MG)";0;0;175;0;0;0;250;0;0;0;69.9701126420229;0;0;0;0;0;294;3434;8219354.30658307;16249.966370244;7295.23309087636;42285.9232335013;62387.8044544347;128218.927149056;5653.23525091224;133872.162399969;2427.8156031779;"55141"
2009;"3161205";"11621";31;"MG";"0";"SAO FRANCISCO DE PAULA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;125;3068676.28403119;7416.29611629709;2256.2231085171;10401.2125287849;8255.27643456878;28329.0081881679;1171.75571890547;29500.7639070734;4621.04719712964;"6384"
2009;"3161304";"11622";31;"MG";"0";"SAO FRANCISCO DE SALES (MG)";0;0;0;1184;0;0;0;282;0;0;0;581.24295326312;0;0;0;0;89;549;13273800.0701926;21747.8728812743;3506.4809973965;12049.6451640205;8484.09834364156;45788.0973863329;1690.23609490162;47478.3328674616;8934.57574919759;"5314"
2009;"3161403";"11623";31;"MG";"0";"SAO FRANCISCO DO GLORIA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;306;2079598.82982251;3234.71646612197;742.967206949716;5298.08844119346;7557.93833388251;16833.7104481477;740.457489488372;17574.1685514089;3091.32254062883;"5685"
2009;"3161502";"11624";31;"MG";"0";"SAO GERALDO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;136;664645.160914011;3434.62782944232;8864.01886964605;9097.71045304955;10446.7507966565;31843.1073350215;3060.16926863434;34903.2766036559;3544.91914015369;"9846"
2009;"3161601";"11625";31;"MG";"0";"SAO GERALDO DA PIEDADE (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;17;289623.279321972;2075.79473893004;520.951425763659;3066.78880955403;6111.12580577082;11774.6601662456;302.647129412219;12077.3072956579;2482.49049470554;"4865"
2009;"3161650";"11294";31;"MG";"0";"SAO GERALDO DO BAIXIO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;115;662402.563564272;2022.7371390411;406.954154173938;3005.28937695212;5399.63287405165;10834.6135442188;366.939842563552;11201.5533867824;3236.51052436102;"3461"
2009;"3161700";"11626";31;"MG";"0";"SAO GONCALO DO ABAETE (MG)";0;0;0;10752;0;0;0;3200;0;0;0;4837.14436606827;0;0;0;0;98;149;12741222.1159014;15971.2183307095;4626.09486560655;27918.5598247723;9476.55564890185;57992.4286699902;5373.61872269885;63366.0473926891;9680.11957485671;"6546"
2009;"3161809";"11627";31;"MG";"0";"SAO GONCALO DO PARA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;80;1190075.85846849;4192.99950908581;12692.7791370071;12689.5783112402;13962.8839869601;43538.2403305203;3639.78204102749;47178.0229853207;4195.09492982756;"11246"
2009;"3161908";"11628";31;"MG";"0";"SAO GONCALO DO RIO ABAIXO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;16;263522.23613718;4456.10247694276;143226.448959666;58915.0116111837;23269.4386543773;229867.00170217;10654.6203396305;240521.6220418;24699.2840439463;"9738"
2009;"3162005";"11629";31;"MG";"0";"SAO GONCALO DO SAPUCAI (MG)";0;0;0;1800;0;0;0;750;0;0;0;883.833001793974;0;0;0;0;484;908;42182896.7354537;19104.3596753274;26002.708784294;80314.0613851125;27003.6748235153;152424.805282022;17111.3328281507;169536.138110173;7175.52711737714;"23627"
2009;"3162104";"11630";31;"MG";"0";"SAO GOTARDO (MG)";0;0;0;4200;0;0;0;1500;0;0;0;1675.60006590108;0;0;0;0;946;362;20982148.8894999;21195.7160128182;14401.2178953353;94715.7795053758;35906.2367910875;166218.950204617;17260.8264289021;183479.776633519;5631.6672705768;"32580"
2009;"3162203";"11631";31;"MG";"0";"SAO JOAO BATISTA DO GLORIA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;265;8876874.76077731;12864.6742217164;3883.2976737551;13464.531680034;12665.4858828934;42877.988844626;2635.56116402249;45513.5493948756;6323.08246260521;"7198"
2009;"3162252";"11203";31;"MG";"0";"SAO JOAO DA LAGOA (MG)";0;0;16;0;0;0;20;0;0;0;6.13772917912482;0;0;0;0;0;44;269;761107.768832412;3973.65425386559;471.703514376198;2822.3064844807;6422.40196863597;13690.0668351314;245.425080275239;13935.4919154066;2803.35870073183;"4971"
2009;"3162302";"11632";31;"MG";"0";"SAO JOAO DA MATA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;76;1015402.30355026;3077.63663210521;514.677438996758;3696.47808677382;4388.64146798916;11677.433012092;544.067955170997;12221.500967263;4099.80054659247;"2981"
2009;"3162401";"11408";31;"MG";"1";"SAO JOAO DA PONTE (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;439;2346825.06890244;10949.5922387043;2180.42829088409;16205.7876093856;29404.0603012188;58739.8678264198;1593.63498912429;60333.5028155441;2235.98087768435;"26983"
2009;"3162450";"11346";31;"MG";"1";"SAO JOAO DAS MISSOES (MG)";0;0;1000;0;0;0;700;0;0;0;417.365584180488;0;0;0;0;0;27;344;310372.842573213;1455.81043908829;814.951722308327;4610.15763802004;13665.2882086623;20546.208008079;583.140739125306;21129.3487472043;1875.32791111898;"11267"
2009;"3162500";"11633";31;"MG";"0";"SAO JOAO DEL REI (MG)";0;0;0;1300;0;0;0;500;0;0;0;622.365738763257;0;0;0;0;1305;297;6301613.42246413;15766.9080568865;94929.8733195104;268104.546897914;95544.9885587944;474346.316219333;50730.3264274498;525076.642646782;6141.03127742319;"85503"
2009;"3162559";"11409";31;"MG";"0";"SAO JOAO DO MANHUACU (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;798;6187084.05885641;10023.3002677679;2653.77426158862;18259.956059553;11559.5763363945;42496.606925304;3470.00140402037;45966.6089430973;4652.01817856751;"9881"
2009;"3162575";"11415";31;"MG";"0";"SAO JOAO DO MANTENINHA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;296;1364571.48061782;2342.83690137416;1145.04063888041;5057.71041562222;7054.06759465144;15599.6549367553;629.123992362391;16228.7783153448;3162.27468993951;"5132"
2009;"3162609";"11634";31;"MG";"0";"SAO JOAO DO ORIENTE (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;160;1062459.98469334;2330.17415230471;3277.28345929795;7320.08414254972;9572.87503290986;22500.4167870622;821.05201133946;23321.4687984017;2869.27791211563;"8128"
2009;"3162658";"11203";31;"MG";"0";"SAO JOAO DO PACUI (MG)";0;0;585;0;0;0;450;0;0;0;323.458327739878;0;0;0;0;0;8;68;335189.050358022;2571.50659476331;344.146771483954;2066.10080946453;5470.38063698067;10452.1348126925;215.954159848753;10668.0883587683;2526.18498873173;"4223"
2009;"3162708";"11462";31;"MG";"1";"SAO JOAO DO PARAISO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;104;1869958.55811806;6737.71184711764;3748.82493762382;16665.1794528014;25723.1511782807;52874.8668020507;2801.40260644244;55676.2694084931;2443.87190271049;"22782"
2009;"3162807";"11635";31;"MG";"0";"SAO JOAO EVANGELISTA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;198;1539040.47116025;6379.62138248455;3486.55363207064;16373.6182898325;19596.3250612697;45836.1189794303;2208.72076730819;48044.8391329656;2955.8751331039;"16254"
2009;"3162906";"11636";31;"MG";"0";"SAO JOAO NEPOMUCENO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292;127;1282115.17068618;4319.75650586601;20007.9672129907;50537.6778390671;29896.9555531317;104762.357724828;7410.04545290107;112172.402563957;4287.934221391;"26160"
2009;"3162922";"11325";31;"MG";"0";"SAO JOAQUIM DE BICAS (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610;47;441834.108020486;9176.60912032845;65473.1089516034;59351.8000393515;31178.5330464664;165180.051771523;30375.4357342946;195555.487505817;8152.89911186097;"23986"
2009;"3162948";"11020";31;"MG";"0";"SAO JOSE DA BARRA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;498;9658136.38328002;10902.7736405259;333921.671273597;14523.6441104067;11144.5799156771;370492.668940207;1740.8656091273;372233.533935561;52501.2024633985;"7090"
2009;"3162955";"11637";31;"MG";"0";"SAO JOSE DA LAPA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;304;7;78408.4284361716;2158.30607360377;77008.996722231;42087.6346857759;25748.3600595652;147003.297541176;25896.3002010613;172899.597742237;8989.26905391278;"19234"
2009;"3163003";"11638";31;"MG";"0";"SAO JOSE DA SAFIRA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;303157.174707005;997.549165387291;758.638670862775;3631.05971409103;7817.71465252438;13204.9622028655;394.734549151219;13599.6967520167;3342.26973584652;"4069"
2009;"3163102";"11639";31;"MG";"0";"SAO JOSE DA VARGINHA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;106;1763759.79929512;14701.573196672;1045.29333312587;4283.52487674872;6421.67403395533;26452.0654405019;630.538738938179;27082.6041794401;6654.20067636063;"4070"
2009;"3163201";"11640";31;"MG";"0";"SAO JOSE DO ALEGRE (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;67;894760.479794446;2281.49152577464;793.27571793933;4263.91974220476;5660.40411859346;12999.0917182851;531.689382962538;13530.7811012476;3327.78469498379;"4066"
2009;"3163300";"11641";31;"MG";"0";"SAO JOSE DO DIVINO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;51;365123.23430749;2755.37700287402;666.317403642051;3091.52201682715;5211.02720787925;11724.2442449954;307.254722706988;12031.4989677024;3100.10563108415;"3881"
2009;"3163409";"11642";31;"MG";"0";"SAO JOSE DO GOIABAL (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;89;837679.549326751;1999.0976751077;809.414263042921;4555.83382460144;7058.34743320804;14422.693809733;494.455462670295;14917.1492724033;2597.45016223055;"5743"
2009;"3163508";"11288";31;"MG";"0";"SAO JOSE DO JACURI (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;102;832282.54585588;4357.43172888623;1169.00294736864;3955.84010869609;8536.6244161836;18018.8985873616;462.913058645855;18481.8110322346;2554.85432172742;"7234"
2009;"3163607";"11643";31;"MG";"0";"SAO JOSE DO MANTIMENTO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;227;902123.845975621;1572.91217409681;458.050749590152;2496.69933775521;4073.16280195507;8600.82506339724;314.093994331287;8914.91905772853;3456.73224730802;"2579"
2009;"3163706";"11644";31;"MG";"0";"SAO LOURENCO (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549;15;739800.169381933;571.17584986352;16397.1380680469;173397.464554785;57399.2054831423;247764.983342065;23674.5158909683;271439.499233034;6358.68129184413;"42688"
2009;"3163805";"11645";31;"MG";"0";"SAO MIGUEL DO ANTA (MG)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;341;1117766.37490076;6783.10158194311;1123.81453006025;5402.78275666638;8770.28285584953;22079.9817245193;573.011644660996;22652.9933691803;3193.25794683573;"7094"
2009;"3163904";"11646";31;"MG";"0";"SAO PEDRO DA UNIAO (MG)";0;0;0;1097;0;0;0;345;0;0;0;505.135111441973;0;0;0;0;114;552;6348622.81195403;8622.43171142652;1284.08843834182;8326.38693729228;6671.4348061227;24904.3412794104;1034.77142399409;25939.1133171774;4816.0244399629;"5386"
