"Município";"PRODUTOR.DA.CULTURA.DE.DENDE";"PRODUTOR.DA.CULTURA.DE.GIRASSOL";"PRODUTOR.DA.CULTURA.DE.MAMONA";"PRODUTOR.DA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DE.DENDE";"TRABALHADOR.NA.CULTURA.DE.MAMONA";"TRABALHADOR.NA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DO.GIRASSOL";"Total";"Estado";"Mun";"chave";"ano"
"PB-CAMALAU";0;0;0;0;0;0;0;0;0;"PB";"CAMALAU";"CAMALAU (PB)";2017
"PB-CAMPINA GRANDE";0;0;0;0;0;0;0;0;0;"PB";"CAMPINA GRANDE";"CAMPINA GRANDE (PB)";2017
"PB-CAPIM";0;0;0;0;0;0;0;0;0;"PB";"CAPIM";"CAPIM (PB)";2017
"PB-CARAUBAS";0;0;0;0;0;0;0;0;0;"PB";"CARAUBAS";"CARAUBAS (PB)";2017
"PB-CARRAPATEIRA";0;0;0;0;0;0;0;0;0;"PB";"CARRAPATEIRA";"CARRAPATEIRA (PB)";2017
"PB-CASSERENGUE";0;0;0;0;0;0;0;0;0;"PB";"CASSERENGUE";"CASSERENGUE (PB)";2017
"PB-CATINGUEIRA";0;0;0;0;0;0;0;0;0;"PB";"CATINGUEIRA";"CATINGUEIRA (PB)";2017
"PB-CATOLE DO ROCHA";0;0;0;0;0;0;0;0;0;"PB";"CATOLE DO ROCHA";"CATOLE DO ROCHA (PB)";2017
"PB-CATURITE";0;0;0;0;0;0;0;0;0;"PB";"CATURITE";"CATURITE (PB)";2017
"PB-CONCEICAO";0;0;0;0;0;0;0;0;0;"PB";"CONCEICAO";"CONCEICAO (PB)";2017
"PB-CONDADO";0;0;0;0;0;0;0;0;0;"PB";"CONDADO";"CONDADO (PB)";2017
"PB-CONDE";0;0;0;0;0;0;0;0;0;"PB";"CONDE";"CONDE (PB)";2017
"PB-CONGO";0;0;0;0;0;0;0;0;0;"PB";"CONGO";"CONGO (PB)";2017
"PB-COREMAS";0;0;0;0;0;0;0;0;0;"PB";"COREMAS";"COREMAS (PB)";2017
"PB-COXIXOLA";0;0;0;0;0;0;0;0;0;"PB";"COXIXOLA";"COXIXOLA (PB)";2017
"PB-CRUZ DO ESPIRITO SANTO";0;0;0;0;0;0;0;0;0;"PB";"CRUZ DO ESPIRITO SANTO";"CRUZ DO ESPIRITO SANTO (PB)";2017
"PB-CUBATI";0;0;0;0;0;0;0;0;0;"PB";"CUBATI";"CUBATI (PB)";2017
"PB-CUITE";0;0;0;0;0;0;0;0;0;"PB";"CUITE";"CUITE (PB)";2017
"PB-CUITEGI";0;0;0;0;0;0;0;0;0;"PB";"CUITEGI";"CUITEGI (PB)";2017
"PB-CUITE DE MAMANGUAPE";0;0;0;0;0;0;0;0;0;"PB";"CUITE DE MAMANGUAPE";"CUITE DE MAMANGUAPE (PB)";2017
"PB-CURRAL DE CIMA";0;0;0;0;0;0;0;0;0;"PB";"CURRAL DE CIMA";"CURRAL DE CIMA (PB)";2017
"PB-CURRAL VELHO";0;0;0;0;0;0;0;0;0;"PB";"CURRAL VELHO";"CURRAL VELHO (PB)";2017
"PB-DAMIAO";0;0;0;0;0;0;0;0;0;"PB";"DAMIAO";"DAMIAO (PB)";2017
"PB-DESTERRO";0;0;0;0;0;0;0;0;0;"PB";"DESTERRO";"DESTERRO (PB)";2017
"PB-VISTA SERRANA";0;0;0;0;0;0;0;0;0;"PB";"VISTA SERRANA";"VISTA SERRANA (PB)";2017
"PB-DIAMANTE";0;0;0;0;0;0;0;0;0;"PB";"DIAMANTE";"DIAMANTE (PB)";2017
"PB-DONA INES";0;0;0;0;0;0;0;0;0;"PB";"DONA INES";"DONA INES (PB)";2017
"PB-DUAS ESTRADAS";0;0;0;0;0;0;0;0;0;"PB";"DUAS ESTRADAS";"DUAS ESTRADAS (PB)";2017
"PB-EMAS";0;0;0;0;0;0;0;0;0;"PB";"EMAS";"EMAS (PB)";2017
"PB-ESPERANCA";0;0;0;0;0;0;0;0;0;"PB";"ESPERANCA";"ESPERANCA (PB)";2017
"PB-FAGUNDES";0;0;0;0;0;0;0;0;0;"PB";"FAGUNDES";"FAGUNDES (PB)";2017
"PB-FREI MARTINHO";0;0;0;0;0;0;0;0;0;"PB";"FREI MARTINHO";"FREI MARTINHO (PB)";2017
"PB-GADO BRAVO";0;0;0;0;0;0;0;0;0;"PB";"GADO BRAVO";"GADO BRAVO (PB)";2017
"PB-GUARABIRA";0;0;0;0;0;0;0;0;0;"PB";"GUARABIRA";"GUARABIRA (PB)";2017
"PB-GURINHEM";0;0;0;0;0;0;0;0;0;"PB";"GURINHEM";"GURINHEM (PB)";2017
"PB-GURJAO";0;0;0;0;0;0;0;0;0;"PB";"GURJAO";"GURJAO (PB)";2017
"PB-IBIARA";0;0;0;0;0;0;0;0;0;"PB";"IBIARA";"IBIARA (PB)";2017
"PB-IMACULADA";0;0;0;0;0;0;0;0;0;"PB";"IMACULADA";"IMACULADA (PB)";2017
"PB-INGA";0;0;0;0;0;0;0;0;0;"PB";"INGA";"INGA (PB)";2017
"PB-ITABAIANA";0;0;0;0;0;0;0;0;0;"PB";"ITABAIANA";"ITABAIANA (PB)";2017
"PB-ITAPORANGA";0;0;0;0;0;0;0;0;0;"PB";"ITAPORANGA";"ITAPORANGA (PB)";2017
"PB-ITAPOROROCA";0;0;0;0;0;0;0;0;0;"PB";"ITAPOROROCA";"ITAPOROROCA (PB)";2017
"PB-ITATUBA";0;0;0;0;0;0;0;0;0;"PB";"ITATUBA";"ITATUBA (PB)";2017
"PB-JACARAU";0;0;0;0;0;0;0;0;0;"PB";"JACARAU";"JACARAU (PB)";2017
"PB-JERICO";0;0;0;0;0;0;0;0;0;"PB";"JERICO";"JERICO (PB)";2017
"PB-JOAO PESSOA";0;0;0;0;0;0;0;0;0;"PB";"JOAO PESSOA";"JOAO PESSOA (PB)";2017
"PB-JUAREZ TAVORA";0;0;0;0;0;0;0;0;0;"PB";"JUAREZ TAVORA";"JUAREZ TAVORA (PB)";2017
"PB-JUAZEIRINHO";0;0;0;0;0;0;0;0;0;"PB";"JUAZEIRINHO";"JUAZEIRINHO (PB)";2017
"PB-JUNCO DO SERIDO";0;0;0;0;0;0;0;0;0;"PB";"JUNCO DO SERIDO";"JUNCO DO SERIDO (PB)";2017
"PB-JURIPIRANGA";0;0;0;0;0;0;0;0;0;"PB";"JURIPIRANGA";"JURIPIRANGA (PB)";2017
"PB-JURU";0;0;0;0;0;0;0;0;0;"PB";"JURU";"JURU (PB)";2017
"PB-LAGOA";0;0;0;0;0;0;0;0;0;"PB";"LAGOA";"LAGOA (PB)";2017
"PB-LAGOA DE DENTRO";0;0;0;0;0;0;0;0;0;"PB";"LAGOA DE DENTRO";"LAGOA DE DENTRO (PB)";2017
"PB-LAGOA SECA";0;0;0;0;0;0;0;0;0;"PB";"LAGOA SECA";"LAGOA SECA (PB)";2017
"PB-LASTRO";0;0;0;0;0;0;0;0;0;"PB";"LASTRO";"LASTRO (PB)";2017
"PB-LIVRAMENTO";0;0;0;0;0;0;0;0;0;"PB";"LIVRAMENTO";"LIVRAMENTO (PB)";2017
"PB-LOGRADOURO";0;0;0;0;0;0;0;0;0;"PB";"LOGRADOURO";"LOGRADOURO (PB)";2017
"PB-LUCENA";0;0;0;0;0;0;0;0;0;"PB";"LUCENA";"LUCENA (PB)";2017
"PB-MAE D AGUA";0;0;0;0;0;0;0;0;0;"PB";"MAE D AGUA";"MAE D AGUA (PB)";2017
"PB-MALTA";0;0;0;0;0;0;0;0;0;"PB";"MALTA";"MALTA (PB)";2017
"PB-MAMANGUAPE";0;0;0;0;0;0;0;0;0;"PB";"MAMANGUAPE";"MAMANGUAPE (PB)";2017
"PB-MANAIRA";0;0;0;0;0;0;0;0;0;"PB";"MANAIRA";"MANAIRA (PB)";2017
"PB-MARCACAO";0;0;0;0;0;0;0;0;0;"PB";"MARCACAO";"MARCACAO (PB)";2017
"PB-MARI";0;0;0;0;0;0;0;0;0;"PB";"MARI";"MARI (PB)";2017
"PB-MARIZOPOLIS";0;0;0;0;0;0;0;0;0;"PB";"MARIZOPOLIS";"MARIZOPOLIS (PB)";2017
"PB-MASSARANDUBA";0;0;0;0;0;0;0;0;0;"PB";"MASSARANDUBA";"MASSARANDUBA (PB)";2017
"PB-MATARACA";0;0;0;0;0;0;0;0;0;"PB";"MATARACA";"MATARACA (PB)";2017
"PB-MATINHAS";0;0;0;0;0;0;0;0;0;"PB";"MATINHAS";"MATINHAS (PB)";2017
"PB-MATO GROSSO";0;0;0;0;0;0;0;0;0;"PB";"MATO GROSSO";"MATO GROSSO (PB)";2017
"PB-MATUREIA";0;0;0;0;0;0;0;0;0;"PB";"MATUREIA";"MATUREIA (PB)";2017
"PB-MOGEIRO";0;0;0;0;0;0;0;0;0;"PB";"MOGEIRO";"MOGEIRO (PB)";2017
"PB-MONTADAS";0;0;0;0;0;0;0;0;0;"PB";"MONTADAS";"MONTADAS (PB)";2017
"PB-MONTE HOREBE";0;0;0;0;0;0;0;0;0;"PB";"MONTE HOREBE";"MONTE HOREBE (PB)";2017
"PB-MONTEIRO";0;0;0;0;0;0;0;0;0;"PB";"MONTEIRO";"MONTEIRO (PB)";2017
"PB-MULUNGU";0;0;0;0;0;0;0;0;0;"PB";"MULUNGU";"MULUNGU (PB)";2017
"PB-NATUBA";0;0;0;0;0;0;0;0;0;"PB";"NATUBA";"NATUBA (PB)";2017
"PB-NAZAREZINHO";0;0;0;0;0;0;0;0;0;"PB";"NAZAREZINHO";"NAZAREZINHO (PB)";2017
"PB-NOVA FLORESTA";0;0;0;0;0;0;0;0;0;"PB";"NOVA FLORESTA";"NOVA FLORESTA (PB)";2017
"PB-NOVA OLINDA";0;0;0;0;0;0;0;0;0;"PB";"NOVA OLINDA";"NOVA OLINDA (PB)";2017
"PB-NOVA PALMEIRA";0;0;0;0;0;0;0;0;0;"PB";"NOVA PALMEIRA";"NOVA PALMEIRA (PB)";2017
"PB-OLHO D AGUA";0;0;0;0;0;0;0;0;0;"PB";"OLHO D AGUA";"OLHO D AGUA (PB)";2017
"PB-OLIVEDOS";0;0;0;0;0;0;0;0;0;"PB";"OLIVEDOS";"OLIVEDOS (PB)";2017
"PB-OURO VELHO";0;0;0;0;0;0;0;0;0;"PB";"OURO VELHO";"OURO VELHO (PB)";2017
"PB-PARARI";0;0;0;0;0;0;0;0;0;"PB";"PARARI";"PARARI (PB)";2017
"PB-PASSAGEM";0;0;0;0;0;0;0;0;0;"PB";"PASSAGEM";"PASSAGEM (PB)";2017
"PB-PATOS";0;0;0;0;0;0;0;0;0;"PB";"PATOS";"PATOS (PB)";2017
"PB-PAULISTA";0;0;0;0;0;0;0;0;0;"PB";"PAULISTA";"PAULISTA (PB)";2017
"PB-PEDRA BRANCA";0;0;0;0;0;0;0;0;0;"PB";"PEDRA BRANCA";"PEDRA BRANCA (PB)";2017
"PB-PEDRA LAVRADA";0;0;0;0;0;0;0;0;0;"PB";"PEDRA LAVRADA";"PEDRA LAVRADA (PB)";2017
"PB-PEDRAS DE FOGO";0;0;0;0;0;0;0;0;0;"PB";"PEDRAS DE FOGO";"PEDRAS DE FOGO (PB)";2017
"PB-PIANCO";0;0;0;0;0;0;0;0;0;"PB";"PIANCO";"PIANCO (PB)";2017
"PB-PICUI";0;0;0;0;0;0;0;0;0;"PB";"PICUI";"PICUI (PB)";2017
"PB-PILAR";0;0;0;0;0;0;0;0;0;"PB";"PILAR";"PILAR (PB)";2017
"PB-PILOES";0;0;0;0;0;0;0;0;0;"PB";"PILOES";"PILOES (PB)";2017
"PB-PILOEZINHOS";0;0;0;0;0;0;0;0;0;"PB";"PILOEZINHOS";"PILOEZINHOS (PB)";2017
"PB-PIRPIRITUBA";0;0;0;0;0;0;0;0;0;"PB";"PIRPIRITUBA";"PIRPIRITUBA (PB)";2017
"PB-PITIMBU";0;0;0;0;0;0;0;0;0;"PB";"PITIMBU";"PITIMBU (PB)";2017
"PB-POCINHOS";0;0;0;0;0;0;0;0;0;"PB";"POCINHOS";"POCINHOS (PB)";2017
"PB-POCO DANTAS";0;0;0;0;0;0;0;0;0;"PB";"POCO DANTAS";"POCO DANTAS (PB)";2017
"PB-POCO DE JOSE DE MOURA";0;0;0;0;0;0;0;0;0;"PB";"POCO DE JOSE DE MOURA";"POCO DE JOSE DE MOURA (PB)";2017
"PB-POMBAL";0;0;0;0;0;0;0;0;0;"PB";"POMBAL";"POMBAL (PB)";2017
"PB-PRATA";0;0;0;0;0;0;0;0;0;"PB";"PRATA";"PRATA (PB)";2017
"PB-PRINCESA ISABEL";0;0;0;0;0;0;0;0;0;"PB";"PRINCESA ISABEL";"PRINCESA ISABEL (PB)";2017
"PB-PUXINANA";0;0;0;0;0;0;0;0;0;"PB";"PUXINANA";"PUXINANA (PB)";2017
"PB-QUEIMADAS";0;0;0;0;0;0;0;0;0;"PB";"QUEIMADAS";"QUEIMADAS (PB)";2017
"PB-QUIXABA";0;0;0;0;0;0;0;0;0;"PB";"QUIXABA";"QUIXABA (PB)";2017
"PB-REMIGIO";0;0;0;0;0;0;0;0;0;"PB";"REMIGIO";"REMIGIO (PB)";2017
"PB-PEDRO REGIS";0;0;0;0;0;0;0;0;0;"PB";"PEDRO REGIS";"PEDRO REGIS (PB)";2017
"PB-RIACHAO";0;0;0;0;0;0;0;0;0;"PB";"RIACHAO";"RIACHAO (PB)";2017
"PB-RIACHAO DO BACAMARTE";0;0;0;0;0;0;0;0;0;"PB";"RIACHAO DO BACAMARTE";"RIACHAO DO BACAMARTE (PB)";2017
"PB-RIACHAO DO POCO";0;0;0;0;0;0;0;0;0;"PB";"RIACHAO DO POCO";"RIACHAO DO POCO (PB)";2017
"PB-RIACHO DE SANTO ANTONIO";0;0;0;0;0;0;0;0;0;"PB";"RIACHO DE SANTO ANTONIO";"RIACHO DE SANTO ANTONIO (PB)";2017
"PB-RIACHO DOS CAVALOS";0;0;0;0;0;0;0;0;0;"PB";"RIACHO DOS CAVALOS";"RIACHO DOS CAVALOS (PB)";2017
"PB-RIO TINTO";0;0;0;0;0;0;0;0;0;"PB";"RIO TINTO";"RIO TINTO (PB)";2017
"PB-SALGADINHO";0;0;0;0;0;0;0;0;0;"PB";"SALGADINHO";"SALGADINHO (PB)";2017
"PB-SALGADO DE SAO FELIX";0;0;0;0;0;0;0;0;0;"PB";"SALGADO DE SAO FELIX";"SALGADO DE SAO FELIX (PB)";2017
"PB-SANTA CECILIA";0;0;0;0;0;0;0;0;0;"PB";"SANTA CECILIA";"SANTA CECILIA (PB)";2017
"PB-SANTA CRUZ";0;0;0;0;0;0;0;0;0;"PB";"SANTA CRUZ";"SANTA CRUZ (PB)";2017
"PB-SANTA HELENA";0;0;0;0;0;0;0;0;0;"PB";"SANTA HELENA";"SANTA HELENA (PB)";2017
"PB-SANTA INES";0;0;0;0;0;0;0;0;0;"PB";"SANTA INES";"SANTA INES (PB)";2017
"PB-SANTA LUZIA";0;0;0;0;0;0;0;0;0;"PB";"SANTA LUZIA";"SANTA LUZIA (PB)";2017
"PB-SANTANA DE MANGUEIRA";0;0;0;0;0;0;0;0;0;"PB";"SANTANA DE MANGUEIRA";"SANTANA DE MANGUEIRA (PB)";2017
"PB-SANTANA DOS GARROTES";0;0;0;0;0;0;0;0;0;"PB";"SANTANA DOS GARROTES";"SANTANA DOS GARROTES (PB)";2017
"PB-JOCA CLAUDINO";0;0;0;0;0;0;0;0;0;"PB";"JOCA CLAUDINO";"JOCA CLAUDINO (PB)";2017
"PB-SANTA RITA";0;0;0;0;0;0;0;0;0;"PB";"SANTA RITA";"SANTA RITA (PB)";2017
"PB-SANTA TERESINHA";0;0;0;0;0;0;0;0;0;"PB";"SANTA TERESINHA";"SANTA TERESINHA (PB)";2017
"PB-SANTO ANDRE";0;0;0;0;0;0;0;0;0;"PB";"SANTO ANDRE";"SANTO ANDRE (PB)";2017
"PB-SAO BENTO";0;0;0;0;0;0;0;0;0;"PB";"SAO BENTO";"SAO BENTO (PB)";2017
"PB-SAO BENTINHO";0;0;0;0;0;0;0;0;0;"PB";"SAO BENTINHO";"SAO BENTINHO (PB)";2017
"PB-SAO DOMINGOS DO CARIRI";0;0;0;0;0;0;0;0;0;"PB";"SAO DOMINGOS DO CARIRI";"SAO DOMINGOS DO CARIRI (PB)";2017
"PB-SAO DOMINGOS";0;0;0;0;0;0;0;0;0;"PB";"SAO DOMINGOS";"SAO DOMINGOS (PB)";2017
"PB-SAO FRANCISCO";0;0;0;0;0;0;0;0;0;"PB";"SAO FRANCISCO";"SAO FRANCISCO (PB)";2017
"PB-SAO JOAO DO CARIRI";0;0;0;0;0;0;0;0;0;"PB";"SAO JOAO DO CARIRI";"SAO JOAO DO CARIRI (PB)";2017
"PB-SAO JOAO DO TIGRE";0;0;0;0;0;0;0;0;0;"PB";"SAO JOAO DO TIGRE";"SAO JOAO DO TIGRE (PB)";2017
"PB-SAO JOSE DA LAGOA TAPADA";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DA LAGOA TAPADA";"SAO JOSE DA LAGOA TAPADA (PB)";2017
"PB-SAO JOSE DE CAIANA";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DE CAIANA";"SAO JOSE DE CAIANA (PB)";2017
"PB-SAO JOSE DE ESPINHARAS";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DE ESPINHARAS";"SAO JOSE DE ESPINHARAS (PB)";2017
"PB-SAO JOSE DOS RAMOS";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DOS RAMOS";"SAO JOSE DOS RAMOS (PB)";2017
"PB-SAO JOSE DE PIRANHAS";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DE PIRANHAS";"SAO JOSE DE PIRANHAS (PB)";2017
"PB-SAO JOSE DE PRINCESA";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DE PRINCESA";"SAO JOSE DE PRINCESA (PB)";2017
"PB-SAO JOSE DO BONFIM";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DO BONFIM";"SAO JOSE DO BONFIM (PB)";2017
"PB-SAO JOSE DO BREJO DO CRUZ";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DO BREJO DO CRUZ";"SAO JOSE DO BREJO DO CRUZ (PB)";2017
"PB-SAO JOSE DO SABUGI";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DO SABUGI";"SAO JOSE DO SABUGI (PB)";2017
"PB-SAO JOSE DOS CORDEIROS";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DOS CORDEIROS";"SAO JOSE DOS CORDEIROS (PB)";2017
"PB-SAO MAMEDE";0;0;0;0;0;0;0;0;0;"PB";"SAO MAMEDE";"SAO MAMEDE (PB)";2017
"PB-SAO MIGUEL DE TAIPU";0;0;0;0;0;0;0;0;0;"PB";"SAO MIGUEL DE TAIPU";"SAO MIGUEL DE TAIPU (PB)";2017
"PB-SAO SEBASTIAO DE LAGOA DE ROCA";0;0;0;0;0;0;0;0;0;"PB";"SAO SEBASTIAO DE LAGOA DE ROCA";"SAO SEBASTIAO DE LAGOA DE ROCA (PB)";2017
"PB-SAO SEBASTIAO DO UMBUZEIRO";0;0;0;0;0;0;0;0;0;"PB";"SAO SEBASTIAO DO UMBUZEIRO";"SAO SEBASTIAO DO UMBUZEIRO (PB)";2017
"PB-SAPE";0;0;0;0;0;0;0;0;0;"PB";"SAPE";"SAPE (PB)";2017
"PB-SAO VICENTE DO SERIDO";0;0;0;0;0;0;0;0;0;"PB";"SAO VICENTE DO SERIDO";"SAO VICENTE DO SERIDO (PB)";2017
"PB-SERRA BRANCA";0;0;0;0;0;0;0;0;0;"PB";"SERRA BRANCA";"SERRA BRANCA (PB)";2017
"PB-SERRA DA RAIZ";0;0;0;0;0;0;0;0;0;"PB";"SERRA DA RAIZ";"SERRA DA RAIZ (PB)";2017
"PB-SERRA GRANDE";0;0;0;0;0;0;0;0;0;"PB";"SERRA GRANDE";"SERRA GRANDE (PB)";2017
"PB-SERRA REDONDA";0;0;0;0;0;0;0;0;0;"PB";"SERRA REDONDA";"SERRA REDONDA (PB)";2017
"PB-SERRARIA";0;0;0;0;0;0;0;0;0;"PB";"SERRARIA";"SERRARIA (PB)";2017
"PB-SERTAOZINHO";0;0;0;0;0;0;0;0;0;"PB";"SERTAOZINHO";"SERTAOZINHO (PB)";2017
"PB-SOBRADO";0;0;0;0;0;0;0;0;0;"PB";"SOBRADO";"SOBRADO (PB)";2017
"PB-SOLANEA";0;0;0;0;0;0;0;0;0;"PB";"SOLANEA";"SOLANEA (PB)";2017
"PB-SOLEDADE";0;0;0;0;0;0;0;0;0;"PB";"SOLEDADE";"SOLEDADE (PB)";2017
"PB-SOSSEGO";0;0;0;0;0;0;0;0;0;"PB";"SOSSEGO";"SOSSEGO (PB)";2017
"PB-SOUSA";0;0;0;0;0;0;0;0;0;"PB";"SOUSA";"SOUSA (PB)";2017
"PB-SUME";0;0;0;0;0;0;0;0;0;"PB";"SUME";"SUME (PB)";2017
"PB-TACIMA";0;0;0;0;0;0;0;0;0;"PB";"TACIMA";"TACIMA (PB)";2017
"PB-TAPEROA";0;0;0;0;0;0;0;0;0;"PB";"TAPEROA";"TAPEROA (PB)";2017
"PB-TAVARES";0;0;0;0;0;0;0;0;0;"PB";"TAVARES";"TAVARES (PB)";2017
"PB-TEIXEIRA";0;0;0;0;0;0;0;0;0;"PB";"TEIXEIRA";"TEIXEIRA (PB)";2017
"PB-TENORIO";0;0;0;0;0;0;0;0;0;"PB";"TENORIO";"TENORIO (PB)";2017
"PB-TRIUNFO";0;0;0;0;0;0;0;0;0;"PB";"TRIUNFO";"TRIUNFO (PB)";2017
"PB-UIRAUNA";0;0;0;0;0;0;0;0;0;"PB";"UIRAUNA";"UIRAUNA (PB)";2017
"PB-UMBUZEIRO";0;0;0;0;0;0;0;0;0;"PB";"UMBUZEIRO";"UMBUZEIRO (PB)";2017
"PB-VARZEA";0;0;0;0;0;0;0;0;0;"PB";"VARZEA";"VARZEA (PB)";2017
"PB-VIEIROPOLIS";0;0;0;0;0;0;0;0;0;"PB";"VIEIROPOLIS";"VIEIROPOLIS (PB)";2017
"PB-ZABELE";0;0;0;0;0;0;0;0;0;"PB";"ZABELE";"ZABELE (PB)";2017
"PE-ABREU E LIMA";0;0;0;0;0;0;0;0;0;"PE";"ABREU E LIMA";"ABREU E LIMA (PE)";2017
"PE-AFOGADOS DA INGAZEIRA";0;0;0;0;0;0;0;0;0;"PE";"AFOGADOS DA INGAZEIRA";"AFOGADOS DA INGAZEIRA (PE)";2017
"PE-AFRANIO";0;0;0;0;0;0;0;0;0;"PE";"AFRANIO";"AFRANIO (PE)";2017
"PE-AGRESTINA";0;0;0;0;0;0;0;0;0;"PE";"AGRESTINA";"AGRESTINA (PE)";2017
"PE-AGUA PRETA";0;0;0;0;0;0;0;0;0;"PE";"AGUA PRETA";"AGUA PRETA (PE)";2017
"PE-AGUAS BELAS";0;0;0;0;0;0;0;0;0;"PE";"AGUAS BELAS";"AGUAS BELAS (PE)";2017
"PE-ALAGOINHA";0;0;0;0;0;0;0;0;0;"PE";"ALAGOINHA";"ALAGOINHA (PE)";2017
"PE-ALIANCA";0;0;0;0;0;0;0;0;0;"PE";"ALIANCA";"ALIANCA (PE)";2017
"PE-ALTINHO";0;0;0;0;0;0;0;0;0;"PE";"ALTINHO";"ALTINHO (PE)";2017
"PE-AMARAJI";0;0;0;0;0;0;0;0;0;"PE";"AMARAJI";"AMARAJI (PE)";2017
"PE-ANGELIM";0;0;0;0;0;0;0;0;0;"PE";"ANGELIM";"ANGELIM (PE)";2017
"PE-ARACOIABA";0;0;0;0;0;0;0;0;0;"PE";"ARACOIABA";"ARACOIABA (PE)";2017
"PE-ARARIPINA";0;0;0;0;0;0;0;0;0;"PE";"ARARIPINA";"ARARIPINA (PE)";2017
"PE-ARCOVERDE";0;0;0;0;0;0;0;0;0;"PE";"ARCOVERDE";"ARCOVERDE (PE)";2017
"PE-BARRA DE GUABIRABA";0;0;0;0;0;0;0;0;0;"PE";"BARRA DE GUABIRABA";"BARRA DE GUABIRABA (PE)";2017
"PE-BARREIROS";0;0;0;0;0;0;0;0;0;"PE";"BARREIROS";"BARREIROS (PE)";2017
"PE-BELEM DE MARIA";0;0;0;0;0;0;0;0;0;"PE";"BELEM DE MARIA";"BELEM DE MARIA (PE)";2017
"PE-BELEM DE SAO FRANCISCO";0;0;0;0;0;0;0;0;0;"PE";"BELEM DE SAO FRANCISCO";"BELEM DE SAO FRANCISCO (PE)";2017
"PE-BELO JARDIM";0;0;0;0;0;0;0;0;0;"PE";"BELO JARDIM";"BELO JARDIM (PE)";2017
"PE-BETANIA";0;0;0;0;0;0;0;0;0;"PE";"BETANIA";"BETANIA (PE)";2017
"PE-BEZERROS";0;0;0;0;0;0;0;0;0;"PE";"BEZERROS";"BEZERROS (PE)";2017
"PE-BODOCO";0;0;0;0;0;0;0;0;0;"PE";"BODOCO";"BODOCO (PE)";2017
"PE-BOM CONSELHO";0;0;0;0;0;0;0;0;0;"PE";"BOM CONSELHO";"BOM CONSELHO (PE)";2017
"PE-BOM JARDIM";0;0;0;0;0;0;0;0;0;"PE";"BOM JARDIM";"BOM JARDIM (PE)";2017
"PE-BONITO";0;0;0;0;0;0;0;0;0;"PE";"BONITO";"BONITO (PE)";2017
"PE-BREJAO";0;0;0;0;0;0;0;0;0;"PE";"BREJAO";"BREJAO (PE)";2017
"PE-BREJINHO";0;0;0;0;0;0;0;0;0;"PE";"BREJINHO";"BREJINHO (PE)";2017
"PE-BREJO DA MADRE DE DEUS";0;0;0;0;0;0;0;0;0;"PE";"BREJO DA MADRE DE DEUS";"BREJO DA MADRE DE DEUS (PE)";2017
"PE-BUENOS AIRES";0;0;0;0;0;0;0;0;0;"PE";"BUENOS AIRES";"BUENOS AIRES (PE)";2017
"PE-BUIQUE";0;0;0;0;0;0;0;0;0;"PE";"BUIQUE";"BUIQUE (PE)";2017
"PE-CABO DE SANTO AGOSTINHO";0;0;0;0;0;0;0;0;0;"PE";"CABO DE SANTO AGOSTINHO";"CABO DE SANTO AGOSTINHO (PE)";2017
"PE-CABROBO";0;0;0;0;0;0;0;0;0;"PE";"CABROBO";"CABROBO (PE)";2017
"PE-CACHOEIRINHA";0;0;0;0;0;0;0;0;0;"PE";"CACHOEIRINHA";"CACHOEIRINHA (PE)";2017
"PE-CAETES";0;0;0;0;0;0;0;0;0;"PE";"CAETES";"CAETES (PE)";2017
"PE-CALCADO";0;0;0;0;0;0;0;0;0;"PE";"CALCADO";"CALCADO (PE)";2017
"PE-CALUMBI";0;0;0;0;0;0;0;0;0;"PE";"CALUMBI";"CALUMBI (PE)";2017
"PE-CAMARAGIBE";0;0;0;0;0;0;0;0;0;"PE";"CAMARAGIBE";"CAMARAGIBE (PE)";2017
"PE-CAMOCIM DE SAO FELIX";0;0;0;0;0;0;0;0;0;"PE";"CAMOCIM DE SAO FELIX";"CAMOCIM DE SAO FELIX (PE)";2017
"PE-CAMUTANGA";0;0;0;0;0;0;0;0;0;"PE";"CAMUTANGA";"CAMUTANGA (PE)";2017
"PE-CANHOTINHO";0;0;0;0;0;0;0;0;0;"PE";"CANHOTINHO";"CANHOTINHO (PE)";2017
"PE-CAPOEIRAS";0;0;0;0;0;0;0;0;0;"PE";"CAPOEIRAS";"CAPOEIRAS (PE)";2017
"PE-CARNAIBA";0;0;0;0;0;0;0;0;0;"PE";"CARNAIBA";"CARNAIBA (PE)";2017
"PE-CARNAUBEIRA DA PENHA";0;0;0;0;0;0;0;0;0;"PE";"CARNAUBEIRA DA PENHA";"CARNAUBEIRA DA PENHA (PE)";2017
