"Município";"PRODUTOR.DA.CULTURA.DE.DENDE";"PRODUTOR.DA.CULTURA.DE.GIRASSOL";"PRODUTOR.DA.CULTURA.DE.MAMONA";"PRODUTOR.DA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DE.DENDE";"TRABALHADOR.NA.CULTURA.DE.MAMONA";"TRABALHADOR.NA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DO.GIRASSOL";"Total";"Estado";"Mun";"chave";"ano"
"MG-SILVIANOPOLIS";0;0;0;0;0;0;0;0;0;"MG";"SILVIANOPOLIS";"SILVIANOPOLIS (MG)";2006
"MG-SIMAO PEREIRA";0;0;0;0;0;0;0;0;0;"MG";"SIMAO PEREIRA";"SIMAO PEREIRA (MG)";2006
"MG-SIMONESIA";0;0;0;0;0;0;0;0;0;"MG";"SIMONESIA";"SIMONESIA (MG)";2006
"MG-SOBRALIA";0;0;0;0;0;0;0;0;0;"MG";"SOBRALIA";"SOBRALIA (MG)";2006
"MG-SOLEDADE DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"SOLEDADE DE MINAS";"SOLEDADE DE MINAS (MG)";2006
"MG-TABULEIRO";0;0;0;0;0;0;0;0;0;"MG";"TABULEIRO";"TABULEIRO (MG)";2006
"MG-TAIOBEIRAS";0;0;0;0;0;0;0;0;0;"MG";"TAIOBEIRAS";"TAIOBEIRAS (MG)";2006
"MG-TAPARUBA";0;0;0;0;0;0;0;0;0;"MG";"TAPARUBA";"TAPARUBA (MG)";2006
"MG-TAPIRA";0;0;0;0;0;0;0;0;0;"MG";"TAPIRA";"TAPIRA (MG)";2006
"MG-TAPIRAI";0;0;0;0;0;0;0;0;0;"MG";"TAPIRAI";"TAPIRAI (MG)";2006
"MG-TAQUARACU DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"TAQUARACU DE MINAS";"TAQUARACU DE MINAS (MG)";2006
"MG-TARUMIRIM";0;0;0;0;0;0;0;0;0;"MG";"TARUMIRIM";"TARUMIRIM (MG)";2006
"MG-TEIXEIRAS";0;0;0;0;0;0;0;0;0;"MG";"TEIXEIRAS";"TEIXEIRAS (MG)";2006
"MG-TEOFILO OTONI";0;0;0;0;0;0;0;0;0;"MG";"TEOFILO OTONI";"TEOFILO OTONI (MG)";2006
"MG-TIMOTEO";0;0;0;0;0;0;0;0;0;"MG";"TIMOTEO";"TIMOTEO (MG)";2006
"MG-TIRADENTES";0;0;0;0;0;0;0;0;0;"MG";"TIRADENTES";"TIRADENTES (MG)";2006
"MG-TIROS";0;0;0;0;0;0;0;0;0;"MG";"TIROS";"TIROS (MG)";2006
"MG-TOCANTINS";0;0;0;0;0;0;0;0;0;"MG";"TOCANTINS";"TOCANTINS (MG)";2006
"MG-TOCOS DO MOJI";0;0;0;0;0;0;0;0;0;"MG";"TOCOS DO MOJI";"TOCOS DO MOJI (MG)";2006
"MG-TOLEDO";0;0;0;0;0;0;0;0;0;"MG";"TOLEDO";"TOLEDO (MG)";2006
"MG-TOMBOS";0;0;0;0;0;0;0;0;0;"MG";"TOMBOS";"TOMBOS (MG)";2006
"MG-TRES CORACOES";0;0;0;0;0;0;0;0;0;"MG";"TRES CORACOES";"TRES CORACOES (MG)";2006
"MG-TRES MARIAS";0;0;0;0;0;0;0;0;0;"MG";"TRES MARIAS";"TRES MARIAS (MG)";2006
"MG-TRES PONTAS";0;0;0;0;0;0;0;0;0;"MG";"TRES PONTAS";"TRES PONTAS (MG)";2006
"MG-TUMIRITINGA";0;0;0;0;0;0;0;0;0;"MG";"TUMIRITINGA";"TUMIRITINGA (MG)";2006
"MG-TUPACIGUARA";0;0;0;0;0;0;14933.4799999995;0;14933.4799999995;"MG";"TUPACIGUARA";"TUPACIGUARA (MG)";2006
"MG-TURMALINA";0;0;0;0;0;0;0;0;0;"MG";"TURMALINA";"TURMALINA (MG)";2006
"MG-TURVOLANDIA";0;0;0;0;0;0;0;0;0;"MG";"TURVOLANDIA";"TURVOLANDIA (MG)";2006
"MG-UBA";0;0;0;0;0;0;0;0;0;"MG";"UBA";"UBA (MG)";2006
"MG-UBAI";0;0;0;0;0;0;0;0;0;"MG";"UBAI";"UBAI (MG)";2006
"MG-UBAPORANGA";0;0;0;0;0;0;0;0;0;"MG";"UBAPORANGA";"UBAPORANGA (MG)";2006
"MG-UBERABA";0;0;0;0;0;0;3159.28000000026;0;3159.28000000026;"MG";"UBERABA";"UBERABA (MG)";2006
"MG-UBERLANDIA";0;0;0;0;0;0;141193.020000001;0;141193.020000001;"MG";"UBERLANDIA";"UBERLANDIA (MG)";2006
"MG-UMBURATIBA";0;0;0;0;0;0;0;0;0;"MG";"UMBURATIBA";"UMBURATIBA (MG)";2006
"MG-UNAI";0;0;0;0;0;0;0;0;0;"MG";"UNAI";"UNAI (MG)";2006
"MG-UNIAO DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"UNIAO DE MINAS";"UNIAO DE MINAS (MG)";2006
"MG-URUANA DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"URUANA DE MINAS";"URUANA DE MINAS (MG)";2006
"MG-URUCANIA";0;0;0;0;0;0;0;0;0;"MG";"URUCANIA";"URUCANIA (MG)";2006
"MG-URUCUIA";0;0;0;0;0;0;0;0;0;"MG";"URUCUIA";"URUCUIA (MG)";2006
"MG-VARGEM ALEGRE";0;0;0;0;0;0;0;0;0;"MG";"VARGEM ALEGRE";"VARGEM ALEGRE (MG)";2006
"MG-VARGEM BONITA";0;0;0;0;0;0;0;0;0;"MG";"VARGEM BONITA";"VARGEM BONITA (MG)";2006
"MG-VARGEM GRANDE DO RIO PARDO";0;0;0;0;0;0;0;0;0;"MG";"VARGEM GRANDE DO RIO PARDO";"VARGEM GRANDE DO RIO PARDO (MG)";2006
"MG-VARGINHA";0;0;0;0;0;999.990000000224;0;0;999.990000000224;"MG";"VARGINHA";"VARGINHA (MG)";2006
"MG-VARJAO DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"VARJAO DE MINAS";"VARJAO DE MINAS (MG)";2006
"MG-VARZEA DA PALMA";0;0;0;0;0;0;0;0;0;"MG";"VARZEA DA PALMA";"VARZEA DA PALMA (MG)";2006
"MG-VARZELANDIA";0;0;0;0;0;0;0;0;0;"MG";"VARZELANDIA";"VARZELANDIA (MG)";2006
"MG-VAZANTE";0;0;0;0;0;0;0;0;0;"MG";"VAZANTE";"VAZANTE (MG)";2006
"MG-VERDELANDIA";0;0;0;0;0;0;0;0;0;"MG";"VERDELANDIA";"VERDELANDIA (MG)";2006
"MG-VEREDINHA";0;0;0;0;0;0;0;0;0;"MG";"VEREDINHA";"VEREDINHA (MG)";2006
"MG-VERISSIMO";0;0;0;0;0;0;762.730000000447;0;762.730000000447;"MG";"VERISSIMO";"VERISSIMO (MG)";2006
"MG-VERMELHO NOVO";0;0;0;0;0;0;0;0;0;"MG";"VERMELHO NOVO";"VERMELHO NOVO (MG)";2006
"MG-VESPASIANO";0;0;0;0;0;0;0;0;0;"MG";"VESPASIANO";"VESPASIANO (MG)";2006
"MG-VICOSA";0;0;0;0;0;0;0;0;0;"MG";"VICOSA";"VICOSA (MG)";2006
"MG-VIEIRAS";0;0;0;0;0;0;0;0;0;"MG";"VIEIRAS";"VIEIRAS (MG)";2006
"MG-MATHIAS LOBATO";0;0;0;0;0;0;0;0;0;"MG";"MATHIAS LOBATO";"MATHIAS LOBATO (MG)";2006
"MG-VIRGEM DA LAPA";0;0;0;0;0;0;0;0;0;"MG";"VIRGEM DA LAPA";"VIRGEM DA LAPA (MG)";2006
"MG-VIRGINIA";0;0;0;0;0;0;0;0;0;"MG";"VIRGINIA";"VIRGINIA (MG)";2006
"MG-VIRGINOPOLIS";0;0;0;0;0;0;0;0;0;"MG";"VIRGINOPOLIS";"VIRGINOPOLIS (MG)";2006
"MG-VIRGOLANDIA";0;0;0;0;0;0;0;0;0;"MG";"VIRGOLANDIA";"VIRGOLANDIA (MG)";2006
"MG-VISCONDE DO RIO BRANCO";0;0;0;0;0;0;0;0;0;"MG";"VISCONDE DO RIO BRANCO";"VISCONDE DO RIO BRANCO (MG)";2006
"MG-VOLTA GRANDE";0;0;0;0;0;0;0;0;0;"MG";"VOLTA GRANDE";"VOLTA GRANDE (MG)";2006
"MG-WENCESLAU BRAZ";0;0;0;0;0;0;0;0;0;"MG";"WENCESLAU BRAZ";"WENCESLAU BRAZ (MG)";2006
"ES-AFONSO CLAUDIO";0;0;0;0;0;0;0;0;0;"ES";"AFONSO CLAUDIO";"AFONSO CLAUDIO (ES)";2006
"ES-AGUIA BRANCA";0;0;0;0;0;0;0;0;0;"ES";"AGUIA BRANCA";"AGUIA BRANCA (ES)";2006
"ES-AGUA DOCE DO NORTE";0;0;0;0;0;0;0;0;0;"ES";"AGUA DOCE DO NORTE";"AGUA DOCE DO NORTE (ES)";2006
"ES-ALEGRE";0;0;0;0;0;0;0;0;0;"ES";"ALEGRE";"ALEGRE (ES)";2006
"ES-ALFREDO CHAVES";0;0;0;0;0;0;0;0;0;"ES";"ALFREDO CHAVES";"ALFREDO CHAVES (ES)";2006
"ES-ALTO RIO NOVO";0;0;0;0;0;0;0;0;0;"ES";"ALTO RIO NOVO";"ALTO RIO NOVO (ES)";2006
"ES-ANCHIETA";0;0;0;0;0;0;0;0;0;"ES";"ANCHIETA";"ANCHIETA (ES)";2006
"ES-APIACA";0;0;0;0;0;0;0;0;0;"ES";"APIACA";"APIACA (ES)";2006
"ES-ARACRUZ";0;0;0;0;0;0;0;0;0;"ES";"ARACRUZ";"ARACRUZ (ES)";2006
"ES-ATILIO VIVACQUA";0;0;0;0;0;0;0;0;0;"ES";"ATILIO VIVACQUA";"ATILIO VIVACQUA (ES)";2006
"ES-BAIXO GUANDU";0;0;0;0;0;0;0;0;0;"ES";"BAIXO GUANDU";"BAIXO GUANDU (ES)";2006
"ES-BARRA DE SAO FRANCISCO";0;0;0;0;0;0;0;0;0;"ES";"BARRA DE SAO FRANCISCO";"BARRA DE SAO FRANCISCO (ES)";2006
"ES-BOA ESPERANCA";0;0;0;0;0;0;0;0;0;"ES";"BOA ESPERANCA";"BOA ESPERANCA (ES)";2006
"ES-BOM JESUS DO NORTE";0;0;0;0;0;0;0;0;0;"ES";"BOM JESUS DO NORTE";"BOM JESUS DO NORTE (ES)";2006
"ES-BREJETUBA";0;0;0;0;0;0;0;0;0;"ES";"BREJETUBA";"BREJETUBA (ES)";2006
"ES-CACHOEIRO DE ITAPEMIRIM";0;0;0;0;0;0;0;0;0;"ES";"CACHOEIRO DE ITAPEMIRIM";"CACHOEIRO DE ITAPEMIRIM (ES)";2006
"ES-CARIACICA";0;0;0;0;0;0;0;0;0;"ES";"CARIACICA";"CARIACICA (ES)";2006
"ES-CASTELO";0;0;0;0;0;0;0;0;0;"ES";"CASTELO";"CASTELO (ES)";2006
"ES-COLATINA";0;0;0;0;0;0;0;0;0;"ES";"COLATINA";"COLATINA (ES)";2006
"ES-CONCEICAO DA BARRA";0;0;0;0;0;0;0;0;0;"ES";"CONCEICAO DA BARRA";"CONCEICAO DA BARRA (ES)";2006
"ES-CONCEICAO DO CASTELO";0;0;0;0;0;0;0;0;0;"ES";"CONCEICAO DO CASTELO";"CONCEICAO DO CASTELO (ES)";2006
"ES-DIVINO DE SAO LOURENCO";0;0;0;0;0;0;0;0;0;"ES";"DIVINO DE SAO LOURENCO";"DIVINO DE SAO LOURENCO (ES)";2006
"ES-DOMINGOS MARTINS";0;0;0;0;0;0;0;0;0;"ES";"DOMINGOS MARTINS";"DOMINGOS MARTINS (ES)";2006
"ES-DORES DO RIO PRETO";0;0;0;0;0;0;0;0;0;"ES";"DORES DO RIO PRETO";"DORES DO RIO PRETO (ES)";2006
"ES-ECOPORANGA";0;0;0;0;0;0;0;0;0;"ES";"ECOPORANGA";"ECOPORANGA (ES)";2006
"ES-FUNDAO";0;0;0;0;0;0;0;0;0;"ES";"FUNDAO";"FUNDAO (ES)";2006
"ES-GOVERNADOR LINDENBERG";0;0;0;0;0;0;0;0;0;"ES";"GOVERNADOR LINDENBERG";"GOVERNADOR LINDENBERG (ES)";2006
"ES-GUACUI";0;0;0;0;0;0;0;0;0;"ES";"GUACUI";"GUACUI (ES)";2006
"ES-GUARAPARI";0;0;0;0;0;0;0;0;0;"ES";"GUARAPARI";"GUARAPARI (ES)";2006
"ES-IBATIBA";0;0;0;0;0;0;0;0;0;"ES";"IBATIBA";"IBATIBA (ES)";2006
"ES-IBIRACU";0;0;0;0;0;0;0;0;0;"ES";"IBIRACU";"IBIRACU (ES)";2006
"ES-IBITIRAMA";0;0;0;0;0;0;0;0;0;"ES";"IBITIRAMA";"IBITIRAMA (ES)";2006
"ES-ICONHA";0;0;0;0;0;0;0;0;0;"ES";"ICONHA";"ICONHA (ES)";2006
"ES-IRUPI";0;0;0;0;0;0;0;0;0;"ES";"IRUPI";"IRUPI (ES)";2006
"ES-ITAGUACU";0;0;0;0;0;0;0;0;0;"ES";"ITAGUACU";"ITAGUACU (ES)";2006
"ES-ITAPEMIRIM";0;0;0;0;0;0;0;0;0;"ES";"ITAPEMIRIM";"ITAPEMIRIM (ES)";2006
"ES-ITARANA";0;0;0;0;0;0;0;0;0;"ES";"ITARANA";"ITARANA (ES)";2006
"ES-IUNA";0;0;0;0;0;0;0;0;0;"ES";"IUNA";"IUNA (ES)";2006
"ES-JAGUARE";0;0;0;0;0;0;0;0;0;"ES";"JAGUARE";"JAGUARE (ES)";2006
"ES-JERONIMO MONTEIRO";0;0;0;0;0;0;0;0;0;"ES";"JERONIMO MONTEIRO";"JERONIMO MONTEIRO (ES)";2006
"ES-JOAO NEIVA";0;0;0;0;0;0;0;0;0;"ES";"JOAO NEIVA";"JOAO NEIVA (ES)";2006
"ES-LARANJA DA TERRA";0;0;0;0;0;0;0;0;0;"ES";"LARANJA DA TERRA";"LARANJA DA TERRA (ES)";2006
"ES-LINHARES";0;0;0;0;0;0;0;0;0;"ES";"LINHARES";"LINHARES (ES)";2006
"ES-MANTENOPOLIS";0;0;0;0;0;0;0;0;0;"ES";"MANTENOPOLIS";"MANTENOPOLIS (ES)";2006
"ES-MARATAIZES";0;0;0;0;0;0;0;0;0;"ES";"MARATAIZES";"MARATAIZES (ES)";2006
"ES-MARECHAL FLORIANO";0;0;0;0;0;0;0;0;0;"ES";"MARECHAL FLORIANO";"MARECHAL FLORIANO (ES)";2006
"ES-MARILANDIA";0;0;0;0;0;0;0;0;0;"ES";"MARILANDIA";"MARILANDIA (ES)";2006
"ES-MIMOSO DO SUL";0;0;0;0;0;0;0;0;0;"ES";"MIMOSO DO SUL";"MIMOSO DO SUL (ES)";2006
"ES-MONTANHA";0;0;0;0;0;0;0;0;0;"ES";"MONTANHA";"MONTANHA (ES)";2006
"ES-MUCURICI";0;0;0;0;0;0;0;0;0;"ES";"MUCURICI";"MUCURICI (ES)";2006
"ES-MUNIZ FREIRE";0;0;0;0;0;0;0;0;0;"ES";"MUNIZ FREIRE";"MUNIZ FREIRE (ES)";2006
"ES-MUQUI";0;0;0;0;0;0;0;0;0;"ES";"MUQUI";"MUQUI (ES)";2006
"ES-NOVA VENECIA";0;0;0;0;0;0;0;0;0;"ES";"NOVA VENECIA";"NOVA VENECIA (ES)";2006
"ES-PANCAS";0;0;0;0;0;0;0;0;0;"ES";"PANCAS";"PANCAS (ES)";2006
"ES-PEDRO CANARIO";0;0;0;0;0;0;0;0;0;"ES";"PEDRO CANARIO";"PEDRO CANARIO (ES)";2006
"ES-PINHEIROS";0;0;0;0;0;0;0;0;0;"ES";"PINHEIROS";"PINHEIROS (ES)";2006
"ES-PIUMA";0;0;0;0;0;0;0;0;0;"ES";"PIUMA";"PIUMA (ES)";2006
"ES-PONTO BELO";0;0;0;0;0;0;0;0;0;"ES";"PONTO BELO";"PONTO BELO (ES)";2006
"ES-PRESIDENTE KENNEDY";0;0;0;0;0;0;0;0;0;"ES";"PRESIDENTE KENNEDY";"PRESIDENTE KENNEDY (ES)";2006
"ES-RIO BANANAL";0;0;0;0;0;0;0;0;0;"ES";"RIO BANANAL";"RIO BANANAL (ES)";2006
"ES-RIO NOVO DO SUL";0;0;0;0;0;0;0;0;0;"ES";"RIO NOVO DO SUL";"RIO NOVO DO SUL (ES)";2006
"ES-SANTA LEOPOLDINA";0;0;0;0;0;0;0;0;0;"ES";"SANTA LEOPOLDINA";"SANTA LEOPOLDINA (ES)";2006
"ES-SANTA MARIA DE JETIBA";0;0;0;0;0;0;0;0;0;"ES";"SANTA MARIA DE JETIBA";"SANTA MARIA DE JETIBA (ES)";2006
"ES-SANTA TERESA";0;0;0;0;0;0;0;0;0;"ES";"SANTA TERESA";"SANTA TERESA (ES)";2006
"ES-SAO DOMINGOS DO NORTE";0;0;0;0;0;0;0;0;0;"ES";"SAO DOMINGOS DO NORTE";"SAO DOMINGOS DO NORTE (ES)";2006
"ES-SAO GABRIEL DA PALHA";0;0;0;0;0;0;0;0;0;"ES";"SAO GABRIEL DA PALHA";"SAO GABRIEL DA PALHA (ES)";2006
"ES-SAO JOSE DO CALCADO";0;0;0;0;0;0;0;0;0;"ES";"SAO JOSE DO CALCADO";"SAO JOSE DO CALCADO (ES)";2006
"ES-SAO MATEUS";0;0;0;0;0;0;0;0;0;"ES";"SAO MATEUS";"SAO MATEUS (ES)";2006
"ES-SAO ROQUE DO CANAA";0;0;0;0;0;0;0;0;0;"ES";"SAO ROQUE DO CANAA";"SAO ROQUE DO CANAA (ES)";2006
"ES-SERRA";0;0;0;0;0;0;0;0;0;"ES";"SERRA";"SERRA (ES)";2006
"ES-SOORETAMA";0;0;0;0;0;0;0;0;0;"ES";"SOORETAMA";"SOORETAMA (ES)";2006
"ES-VARGEM ALTA";0;0;0;0;0;0;0;0;0;"ES";"VARGEM ALTA";"VARGEM ALTA (ES)";2006
"ES-VENDA NOVA DO IMIGRANTE";0;0;0;0;0;0;0;0;0;"ES";"VENDA NOVA DO IMIGRANTE";"VENDA NOVA DO IMIGRANTE (ES)";2006
"ES-VIANA";0;0;0;0;0;0;0;0;0;"ES";"VIANA";"VIANA (ES)";2006
"ES-VILA PAVAO";0;0;0;0;0;0;0;0;0;"ES";"VILA PAVAO";"VILA PAVAO (ES)";2006
"ES-VILA VALERIO";0;0;0;0;0;0;0;0;0;"ES";"VILA VALERIO";"VILA VALERIO (ES)";2006
"ES-VILA VELHA";0;0;0;0;0;0;0;0;0;"ES";"VILA VELHA";"VILA VELHA (ES)";2006
"ES-VITORIA";0;0;0;0;0;0;0;0;0;"ES";"VITORIA";"VITORIA (ES)";2006
"RJ-ANGRA DOS REIS";0;0;0;0;0;0;0;0;0;"RJ";"ANGRA DOS REIS";"ANGRA DOS REIS (RJ)";2006
"RJ-APERIBE";0;0;0;0;0;0;0;0;0;"RJ";"APERIBE";"APERIBE (RJ)";2006
"RJ-ARARUAMA";0;0;0;0;0;0;0;0;0;"RJ";"ARARUAMA";"ARARUAMA (RJ)";2006
"RJ-AREAL";0;0;0;0;0;0;0;0;0;"RJ";"AREAL";"AREAL (RJ)";2006
"RJ-ARMACAO DOS BUZIOS";0;0;0;0;0;0;0;0;0;"RJ";"ARMACAO DOS BUZIOS";"ARMACAO DOS BUZIOS (RJ)";2006
"RJ-ARRAIAL DO CABO";0;0;0;0;0;0;0;0;0;"RJ";"ARRAIAL DO CABO";"ARRAIAL DO CABO (RJ)";2006
"RJ-BARRA DO PIRAI";0;0;0;0;0;0;0;0;0;"RJ";"BARRA DO PIRAI";"BARRA DO PIRAI (RJ)";2006
"RJ-BARRA MANSA";0;0;0;0;0;0;0;0;0;"RJ";"BARRA MANSA";"BARRA MANSA (RJ)";2006
"RJ-BELFORD ROXO";0;0;0;0;0;0;0;0;0;"RJ";"BELFORD ROXO";"BELFORD ROXO (RJ)";2006
"RJ-BOM JARDIM";0;0;0;0;0;0;0;0;0;"RJ";"BOM JARDIM";"BOM JARDIM (RJ)";2006
"RJ-BOM JESUS DO ITABAPOANA";0;0;0;0;0;0;0;0;0;"RJ";"BOM JESUS DO ITABAPOANA";"BOM JESUS DO ITABAPOANA (RJ)";2006
"RJ-CABO FRIO";0;0;0;0;0;0;0;0;0;"RJ";"CABO FRIO";"CABO FRIO (RJ)";2006
"RJ-CACHOEIRAS DE MACACU";0;0;0;0;0;0;0;0;0;"RJ";"CACHOEIRAS DE MACACU";"CACHOEIRAS DE MACACU (RJ)";2006
"RJ-CAMBUCI";0;0;0;0;0;0;0;0;0;"RJ";"CAMBUCI";"CAMBUCI (RJ)";2006
"RJ-CARAPEBUS";0;0;0;0;0;0;0;0;0;"RJ";"CARAPEBUS";"CARAPEBUS (RJ)";2006
"RJ-COMENDADOR LEVY GASPARIAN";0;0;0;0;0;0;0;0;0;"RJ";"COMENDADOR LEVY GASPARIAN";"COMENDADOR LEVY GASPARIAN (RJ)";2006
"RJ-CAMPOS DOS GOYTACAZES";0;0;0;0;0;0;0;0;0;"RJ";"CAMPOS DOS GOYTACAZES";"CAMPOS DOS GOYTACAZES (RJ)";2006
"RJ-CANTAGALO";0;0;0;0;0;0;0;0;0;"RJ";"CANTAGALO";"CANTAGALO (RJ)";2006
"RJ-CARDOSO MOREIRA";0;0;0;0;0;0;0;0;0;"RJ";"CARDOSO MOREIRA";"CARDOSO MOREIRA (RJ)";2006
"RJ-CARMO";0;0;0;0;0;0;0;0;0;"RJ";"CARMO";"CARMO (RJ)";2006
"RJ-CASIMIRO DE ABREU";0;0;0;0;0;0;0;0;0;"RJ";"CASIMIRO DE ABREU";"CASIMIRO DE ABREU (RJ)";2006
"RJ-CONCEICAO DE MACABU";0;0;0;0;0;0;0;0;0;"RJ";"CONCEICAO DE MACABU";"CONCEICAO DE MACABU (RJ)";2006
"RJ-CORDEIRO";0;0;0;0;0;0;0;0;0;"RJ";"CORDEIRO";"CORDEIRO (RJ)";2006
"RJ-DUAS BARRAS";0;0;0;0;0;0;0;0;0;"RJ";"DUAS BARRAS";"DUAS BARRAS (RJ)";2006
"RJ-DUQUE DE CAXIAS";0;0;0;0;0;0;0;0;0;"RJ";"DUQUE DE CAXIAS";"DUQUE DE CAXIAS (RJ)";2006
"RJ-ENGENHEIRO PAULO DE FRONTIN";0;0;0;0;0;0;0;0;0;"RJ";"ENGENHEIRO PAULO DE FRONTIN";"ENGENHEIRO PAULO DE FRONTIN (RJ)";2006
"RJ-GUAPIMIRIM";0;0;0;0;0;0;0;0;0;"RJ";"GUAPIMIRIM";"GUAPIMIRIM (RJ)";2006
"RJ-IGUABA GRANDE";0;0;0;0;0;0;0;0;0;"RJ";"IGUABA GRANDE";"IGUABA GRANDE (RJ)";2006
"RJ-ITABORAI";0;0;0;0;0;0;0;0;0;"RJ";"ITABORAI";"ITABORAI (RJ)";2006
"RJ-ITAGUAI";0;0;0;0;0;0;0;0;0;"RJ";"ITAGUAI";"ITAGUAI (RJ)";2006
"RJ-ITALVA";0;0;0;0;0;0;0;0;0;"RJ";"ITALVA";"ITALVA (RJ)";2006
"RJ-ITAOCARA";0;0;0;0;0;0;0;0;0;"RJ";"ITAOCARA";"ITAOCARA (RJ)";2006
"RJ-ITAPERUNA";0;0;0;0;0;0;0;0;0;"RJ";"ITAPERUNA";"ITAPERUNA (RJ)";2006
"RJ-ITATIAIA";0;0;0;0;0;0;0;0;0;"RJ";"ITATIAIA";"ITATIAIA (RJ)";2006
"RJ-JAPERI";0;0;0;0;0;0;0;0;0;"RJ";"JAPERI";"JAPERI (RJ)";2006
"RJ-LAJE DO MURIAE";0;0;0;0;0;0;0;0;0;"RJ";"LAJE DO MURIAE";"LAJE DO MURIAE (RJ)";2006
"RJ-MACAE";0;0;0;0;0;0;0;0;0;"RJ";"MACAE";"MACAE (RJ)";2006
"RJ-MACUCO";0;0;0;0;0;0;0;0;0;"RJ";"MACUCO";"MACUCO (RJ)";2006
"RJ-MAGE";0;0;0;0;0;0;0;0;0;"RJ";"MAGE";"MAGE (RJ)";2006
"RJ-MANGARATIBA";0;0;0;0;0;0;0;0;0;"RJ";"MANGARATIBA";"MANGARATIBA (RJ)";2006
"RJ-MARICA";0;0;0;0;0;0;0;0;0;"RJ";"MARICA";"MARICA (RJ)";2006
"RJ-MENDES";0;0;0;0;0;0;0;0;0;"RJ";"MENDES";"MENDES (RJ)";2006
"RJ-MESQUITA";0;0;0;0;0;0;0;0;0;"RJ";"MESQUITA";"MESQUITA (RJ)";2006
"RJ-MIGUEL PEREIRA";0;0;0;0;0;0;0;0;0;"RJ";"MIGUEL PEREIRA";"MIGUEL PEREIRA (RJ)";2006
"RJ-MIRACEMA";0;0;0;0;0;0;0;0;0;"RJ";"MIRACEMA";"MIRACEMA (RJ)";2006
"RJ-NATIVIDADE";0;0;0;0;0;0;0;0;0;"RJ";"NATIVIDADE";"NATIVIDADE (RJ)";2006
"RJ-NILOPOLIS";0;0;0;0;0;0;0;0;0;"RJ";"NILOPOLIS";"NILOPOLIS (RJ)";2006
"RJ-NITEROI";0;0;0;0;0;0;0;0;0;"RJ";"NITEROI";"NITEROI (RJ)";2006
"RJ-NOVA FRIBURGO";0;0;0;0;0;0;0;0;0;"RJ";"NOVA FRIBURGO";"NOVA FRIBURGO (RJ)";2006
"RJ-NOVA IGUACU";0;0;0;0;0;0;0;0;0;"RJ";"NOVA IGUACU";"NOVA IGUACU (RJ)";2006
"RJ-PARACAMBI";0;0;0;0;0;0;0;0;0;"RJ";"PARACAMBI";"PARACAMBI (RJ)";2006
"RJ-PARAIBA DO SUL";0;0;0;0;0;0;0;0;0;"RJ";"PARAIBA DO SUL";"PARAIBA DO SUL (RJ)";2006
"RJ-PARATY";0;0;0;0;0;0;0;0;0;"RJ";"PARATY";"PARATY (RJ)";2006
"RJ-PATY DO ALFERES";0;0;0;0;0;0;0;0;0;"RJ";"PATY DO ALFERES";"PATY DO ALFERES (RJ)";2006
"RJ-PETROPOLIS";0;0;0;0;0;0;0;0;0;"RJ";"PETROPOLIS";"PETROPOLIS (RJ)";2006
"RJ-PINHEIRAL";0;0;0;0;0;0;0;0;0;"RJ";"PINHEIRAL";"PINHEIRAL (RJ)";2006
"RJ-PIRAI";0;0;0;0;0;0;0;0;0;"RJ";"PIRAI";"PIRAI (RJ)";2006
"RJ-PORCIUNCULA";0;0;0;0;0;0;0;0;0;"RJ";"PORCIUNCULA";"PORCIUNCULA (RJ)";2006
"RJ-PORTO REAL";0;0;0;0;0;0;0;0;0;"RJ";"PORTO REAL";"PORTO REAL (RJ)";2006
"RJ-QUATIS";0;0;0;0;0;0;0;0;0;"RJ";"QUATIS";"QUATIS (RJ)";2006
"RJ-QUEIMADOS";0;0;0;0;0;0;0;0;0;"RJ";"QUEIMADOS";"QUEIMADOS (RJ)";2006
"RJ-QUISSAMA";0;0;0;0;0;0;0;0;0;"RJ";"QUISSAMA";"QUISSAMA (RJ)";2006
"RJ-RESENDE";0;0;0;0;0;0;0;0;0;"RJ";"RESENDE";"RESENDE (RJ)";2006
"RJ-RIO BONITO";0;0;0;0;0;0;0;0;0;"RJ";"RIO BONITO";"RIO BONITO (RJ)";2006
"RJ-RIO CLARO";0;0;0;0;0;0;0;0;0;"RJ";"RIO CLARO";"RIO CLARO (RJ)";2006
"RJ-RIO DAS FLORES";0;0;0;0;0;0;0;0;0;"RJ";"RIO DAS FLORES";"RIO DAS FLORES (RJ)";2006
"RJ-RIO DAS OSTRAS";0;0;0;0;0;0;0;0;0;"RJ";"RIO DAS OSTRAS";"RIO DAS OSTRAS (RJ)";2006
"RJ-RIO DE JANEIRO";0;0;0;0;0;0;0;0;0;"RJ";"RIO DE JANEIRO";"RIO DE JANEIRO (RJ)";2006
"RJ-SANTA MARIA MADALENA";0;0;0;0;0;0;0;0;0;"RJ";"SANTA MARIA MADALENA";"SANTA MARIA MADALENA (RJ)";2006
