"Município";"PRODUTOR.DA.CULTURA.DE.DENDE";"PRODUTOR.DA.CULTURA.DE.GIRASSOL";"PRODUTOR.DA.CULTURA.DE.MAMONA";"PRODUTOR.DA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DE.DENDE";"TRABALHADOR.NA.CULTURA.DE.MAMONA";"TRABALHADOR.NA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DO.GIRASSOL";"Total";"Estado";"Mun";"chave";"ano"
"MG-SANTANA DO PARAISO";0;0;0;0;0;0;0;0;0;"MG";"SANTANA DO PARAISO";"SANTANA DO PARAISO (MG)";2010
"MG-SANTANA DO RIACHO";0;0;0;0;0;0;0;0;0;"MG";"SANTANA DO RIACHO";"SANTANA DO RIACHO (MG)";2010
"MG-SANTANA DOS MONTES";0;0;0;0;0;0;0;0;0;"MG";"SANTANA DOS MONTES";"SANTANA DOS MONTES (MG)";2010
"MG-SANTA RITA DE CALDAS";0;0;0;0;0;0;0;0;0;"MG";"SANTA RITA DE CALDAS";"SANTA RITA DE CALDAS (MG)";2010
"MG-SANTA RITA DE JACUTINGA";0;0;0;0;0;0;0;0;0;"MG";"SANTA RITA DE JACUTINGA";"SANTA RITA DE JACUTINGA (MG)";2010
"MG-SANTA RITA DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"SANTA RITA DE MINAS";"SANTA RITA DE MINAS (MG)";2010
"MG-SANTA RITA DE IBITIPOCA";0;0;0;0;0;0;0;0;0;"MG";"SANTA RITA DE IBITIPOCA";"SANTA RITA DE IBITIPOCA (MG)";2010
"MG-SANTA RITA DO ITUETO";0;0;0;0;0;0;0;0;0;"MG";"SANTA RITA DO ITUETO";"SANTA RITA DO ITUETO (MG)";2010
"MG-SANTA RITA DO SAPUCAI";0;0;0;0;0;0;0;0;0;"MG";"SANTA RITA DO SAPUCAI";"SANTA RITA DO SAPUCAI (MG)";2010
"MG-SANTA ROSA DA SERRA";0;0;0;0;0;0;0;0;0;"MG";"SANTA ROSA DA SERRA";"SANTA ROSA DA SERRA (MG)";2010
"MG-SANTA VITORIA";0;0;0;0;0;0;0;0;0;"MG";"SANTA VITORIA";"SANTA VITORIA (MG)";2010
"MG-SANTO ANTONIO DO AMPARO";0;0;0;0;0;0;0;0;0;"MG";"SANTO ANTONIO DO AMPARO";"SANTO ANTONIO DO AMPARO (MG)";2010
"MG-SANTO ANTONIO DO AVENTUREIRO";0;0;0;0;0;0;0;0;0;"MG";"SANTO ANTONIO DO AVENTUREIRO";"SANTO ANTONIO DO AVENTUREIRO (MG)";2010
"MG-SANTO ANTONIO DO GRAMA";0;0;0;0;0;0;0;0;0;"MG";"SANTO ANTONIO DO GRAMA";"SANTO ANTONIO DO GRAMA (MG)";2010
"MG-SANTO ANTONIO DO ITAMBE";0;0;0;0;0;0;0;0;0;"MG";"SANTO ANTONIO DO ITAMBE";"SANTO ANTONIO DO ITAMBE (MG)";2010
"MG-SANTO ANTONIO DO JACINTO";0;0;0;0;0;0;0;0;0;"MG";"SANTO ANTONIO DO JACINTO";"SANTO ANTONIO DO JACINTO (MG)";2010
"MG-SANTO ANTONIO DO MONTE";0;0;0;0;0;0;0;0;0;"MG";"SANTO ANTONIO DO MONTE";"SANTO ANTONIO DO MONTE (MG)";2010
"MG-SANTO ANTONIO DO RETIRO";0;0;0;0;0;0;0;0;0;"MG";"SANTO ANTONIO DO RETIRO";"SANTO ANTONIO DO RETIRO (MG)";2010
"MG-SANTO ANTONIO DO RIO ABAIXO";0;0;0;0;0;0;0;0;0;"MG";"SANTO ANTONIO DO RIO ABAIXO";"SANTO ANTONIO DO RIO ABAIXO (MG)";2010
"MG-SANTO HIPOLITO";0;0;0;0;0;0;0;0;0;"MG";"SANTO HIPOLITO";"SANTO HIPOLITO (MG)";2010
"MG-SANTOS DUMONT";0;0;0;0;0;0;0;0;0;"MG";"SANTOS DUMONT";"SANTOS DUMONT (MG)";2010
"MG-SAO BENTO ABADE";0;0;0;0;0;0;0;0;0;"MG";"SAO BENTO ABADE";"SAO BENTO ABADE (MG)";2010
"MG-SAO BRAS DO SUACUI";0;0;0;0;0;0;0;0;0;"MG";"SAO BRAS DO SUACUI";"SAO BRAS DO SUACUI (MG)";2010
"MG-SAO DOMINGOS DAS DORES";0;0;0;0;0;0;0;0;0;"MG";"SAO DOMINGOS DAS DORES";"SAO DOMINGOS DAS DORES (MG)";2010
"MG-SAO DOMINGOS DO PRATA";0;0;0;0;0;0;0;0;0;"MG";"SAO DOMINGOS DO PRATA";"SAO DOMINGOS DO PRATA (MG)";2010
"MG-SAO FELIX DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"SAO FELIX DE MINAS";"SAO FELIX DE MINAS (MG)";2010
"MG-SAO FRANCISCO";0;0;0;0;0;0;0;0;0;"MG";"SAO FRANCISCO";"SAO FRANCISCO (MG)";2010
"MG-SAO FRANCISCO DE PAULA";0;0;0;0;0;0;0;0;0;"MG";"SAO FRANCISCO DE PAULA";"SAO FRANCISCO DE PAULA (MG)";2010
"MG-SAO FRANCISCO DE SALES";0;0;0;0;0;0;0;0;0;"MG";"SAO FRANCISCO DE SALES";"SAO FRANCISCO DE SALES (MG)";2010
"MG-SAO FRANCISCO DO GLORIA";0;0;0;0;0;0;0;0;0;"MG";"SAO FRANCISCO DO GLORIA";"SAO FRANCISCO DO GLORIA (MG)";2010
"MG-SAO GERALDO";0;0;0;0;0;0;0;0;0;"MG";"SAO GERALDO";"SAO GERALDO (MG)";2010
"MG-SAO GERALDO DA PIEDADE";0;0;0;0;0;0;0;0;0;"MG";"SAO GERALDO DA PIEDADE";"SAO GERALDO DA PIEDADE (MG)";2010
"MG-SAO GERALDO DO BAIXIO";0;0;0;0;0;0;0;0;0;"MG";"SAO GERALDO DO BAIXIO";"SAO GERALDO DO BAIXIO (MG)";2010
"MG-SAO GONCALO DO ABAETE";0;0;0;0;0;0;0;0;0;"MG";"SAO GONCALO DO ABAETE";"SAO GONCALO DO ABAETE (MG)";2010
"MG-SAO GONCALO DO PARA";0;0;0;0;0;0;0;0;0;"MG";"SAO GONCALO DO PARA";"SAO GONCALO DO PARA (MG)";2010
"MG-SAO GONCALO DO RIO ABAIXO";0;0;0;0;0;0;0;0;0;"MG";"SAO GONCALO DO RIO ABAIXO";"SAO GONCALO DO RIO ABAIXO (MG)";2010
"MG-SAO GONCALO DO SAPUCAI";0;0;0;0;0;0;0;0;0;"MG";"SAO GONCALO DO SAPUCAI";"SAO GONCALO DO SAPUCAI (MG)";2010
"MG-SAO GOTARDO";0;0;0;0;0;0;0;0;0;"MG";"SAO GOTARDO";"SAO GOTARDO (MG)";2010
"MG-SAO JOAO BATISTA DO GLORIA";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAO BATISTA DO GLORIA";"SAO JOAO BATISTA DO GLORIA (MG)";2010
"MG-SAO JOAO DA LAGOA";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAO DA LAGOA";"SAO JOAO DA LAGOA (MG)";2010
"MG-SAO JOAO DA MATA";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAO DA MATA";"SAO JOAO DA MATA (MG)";2010
"MG-SAO JOAO DA PONTE";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAO DA PONTE";"SAO JOAO DA PONTE (MG)";2010
"MG-SAO JOAO DAS MISSOES";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAO DAS MISSOES";"SAO JOAO DAS MISSOES (MG)";2010
"MG-SAO JOAO DEL REI";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAO DEL REI";"SAO JOAO DEL REI (MG)";2010
"MG-SAO JOAO DO MANHUACU";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAO DO MANHUACU";"SAO JOAO DO MANHUACU (MG)";2010
"MG-SAO JOAO DO MANTENINHA";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAO DO MANTENINHA";"SAO JOAO DO MANTENINHA (MG)";2010
"MG-SAO JOAO DO ORIENTE";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAO DO ORIENTE";"SAO JOAO DO ORIENTE (MG)";2010
"MG-SAO JOAO DO PACUI";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAO DO PACUI";"SAO JOAO DO PACUI (MG)";2010
"MG-SAO JOAO DO PARAISO";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAO DO PARAISO";"SAO JOAO DO PARAISO (MG)";2010
"MG-SAO JOAO EVANGELISTA";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAO EVANGELISTA";"SAO JOAO EVANGELISTA (MG)";2010
"MG-SAO JOAO NEPOMUCENO";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAO NEPOMUCENO";"SAO JOAO NEPOMUCENO (MG)";2010
"MG-SAO JOAQUIM DE BICAS";0;0;0;0;0;0;0;0;0;"MG";"SAO JOAQUIM DE BICAS";"SAO JOAQUIM DE BICAS (MG)";2010
"MG-SAO JOSE DA BARRA";0;0;0;0;0;0;0;0;0;"MG";"SAO JOSE DA BARRA";"SAO JOSE DA BARRA (MG)";2010
"MG-SAO JOSE DA LAPA";0;0;0;0;0;0;0;0;0;"MG";"SAO JOSE DA LAPA";"SAO JOSE DA LAPA (MG)";2010
"MG-SAO JOSE DA SAFIRA";0;0;0;0;0;0;0;0;0;"MG";"SAO JOSE DA SAFIRA";"SAO JOSE DA SAFIRA (MG)";2010
"MG-SAO JOSE DA VARGINHA";0;0;0;0;0;0;0;0;0;"MG";"SAO JOSE DA VARGINHA";"SAO JOSE DA VARGINHA (MG)";2010
"MG-SAO JOSE DO ALEGRE";0;0;0;0;0;0;0;0;0;"MG";"SAO JOSE DO ALEGRE";"SAO JOSE DO ALEGRE (MG)";2010
"MG-SAO JOSE DO DIVINO";0;0;0;0;0;0;0;0;0;"MG";"SAO JOSE DO DIVINO";"SAO JOSE DO DIVINO (MG)";2010
"MG-SAO JOSE DO GOIABAL";0;0;0;0;0;0;0;0;0;"MG";"SAO JOSE DO GOIABAL";"SAO JOSE DO GOIABAL (MG)";2010
"MG-SAO JOSE DO JACURI";0;0;0;0;0;0;0;0;0;"MG";"SAO JOSE DO JACURI";"SAO JOSE DO JACURI (MG)";2010
"MG-SAO JOSE DO MANTIMENTO";0;0;0;0;0;0;0;0;0;"MG";"SAO JOSE DO MANTIMENTO";"SAO JOSE DO MANTIMENTO (MG)";2010
"MG-SAO LOURENCO";0;0;0;0;0;0;0;0;0;"MG";"SAO LOURENCO";"SAO LOURENCO (MG)";2010
"MG-SAO MIGUEL DO ANTA";0;0;0;0;0;0;0;0;0;"MG";"SAO MIGUEL DO ANTA";"SAO MIGUEL DO ANTA (MG)";2010
"MG-SAO PEDRO DA UNIAO";0;0;0;0;0;0;0;0;0;"MG";"SAO PEDRO DA UNIAO";"SAO PEDRO DA UNIAO (MG)";2010
"MG-SAO PEDRO DOS FERROS";0;0;0;0;0;0;0;0;0;"MG";"SAO PEDRO DOS FERROS";"SAO PEDRO DOS FERROS (MG)";2010
"MG-SAO PEDRO DO SUACUI";0;0;0;0;0;0;0;0;0;"MG";"SAO PEDRO DO SUACUI";"SAO PEDRO DO SUACUI (MG)";2010
"MG-SAO ROMAO";0;0;0;0;0;0;0;0;0;"MG";"SAO ROMAO";"SAO ROMAO (MG)";2010
"MG-SAO ROQUE DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"SAO ROQUE DE MINAS";"SAO ROQUE DE MINAS (MG)";2010
"MG-SAO SEBASTIAO DA BELA VISTA";0;0;0;0;0;0;0;0;0;"MG";"SAO SEBASTIAO DA BELA VISTA";"SAO SEBASTIAO DA BELA VISTA (MG)";2010
"MG-SAO SEBASTIAO DA VARGEM ALEGRE";0;0;0;0;0;0;0;0;0;"MG";"SAO SEBASTIAO DA VARGEM ALEGRE";"SAO SEBASTIAO DA VARGEM ALEGRE (MG)";2010
"MG-SAO SEBASTIAO DO ANTA";0;0;0;0;0;0;0;0;0;"MG";"SAO SEBASTIAO DO ANTA";"SAO SEBASTIAO DO ANTA (MG)";2010
"MG-SAO SEBASTIAO DO MARANHAO";0;0;0;0;0;0;0;0;0;"MG";"SAO SEBASTIAO DO MARANHAO";"SAO SEBASTIAO DO MARANHAO (MG)";2010
"MG-SAO SEBASTIAO DO OESTE";0;0;0;0;0;0;0;0;0;"MG";"SAO SEBASTIAO DO OESTE";"SAO SEBASTIAO DO OESTE (MG)";2010
"MG-SAO SEBASTIAO DO PARAISO";0;0;0;0;0;0;0;0;0;"MG";"SAO SEBASTIAO DO PARAISO";"SAO SEBASTIAO DO PARAISO (MG)";2010
"MG-SAO SEBASTIAO DO RIO PRETO";0;0;0;0;0;0;0;0;0;"MG";"SAO SEBASTIAO DO RIO PRETO";"SAO SEBASTIAO DO RIO PRETO (MG)";2010
"MG-SAO SEBASTIAO DO RIO VERDE";0;0;0;0;0;0;0;0;0;"MG";"SAO SEBASTIAO DO RIO VERDE";"SAO SEBASTIAO DO RIO VERDE (MG)";2010
"MG-SAO TIAGO";0;0;0;0;0;0;0;0;0;"MG";"SAO TIAGO";"SAO TIAGO (MG)";2010
"MG-SAO TOMAS DE AQUINO";0;0;0;0;0;0;0;0;0;"MG";"SAO TOMAS DE AQUINO";"SAO TOMAS DE AQUINO (MG)";2010
"MG-SAO THOME DAS LETRAS";0;0;0;0;0;0;0;0;0;"MG";"SAO THOME DAS LETRAS";"SAO THOME DAS LETRAS (MG)";2010
"MG-SAO VICENTE DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"SAO VICENTE DE MINAS";"SAO VICENTE DE MINAS (MG)";2010
"MG-SAPUCAI-MIRIM";0;0;0;0;0;0;0;0;0;"MG";"SAPUCAI-MIRIM";"SAPUCAI-MIRIM (MG)";2010
"MG-SARDOA";0;0;0;0;0;0;0;0;0;"MG";"SARDOA";"SARDOA (MG)";2010
"MG-SARZEDO";0;0;0;0;0;0;0;0;0;"MG";"SARZEDO";"SARZEDO (MG)";2010
"MG-SETUBINHA";0;0;0;0;0;0;0;0;0;"MG";"SETUBINHA";"SETUBINHA (MG)";2010
"MG-SEM-PEIXE";0;0;0;0;0;0;0;0;0;"MG";"SEM-PEIXE";"SEM-PEIXE (MG)";2010
"MG-SENADOR AMARAL";0;0;0;0;0;0;0;0;0;"MG";"SENADOR AMARAL";"SENADOR AMARAL (MG)";2010
"MG-SENADOR CORTES";0;0;0;0;0;0;0;0;0;"MG";"SENADOR CORTES";"SENADOR CORTES (MG)";2010
"MG-SENADOR FIRMINO";0;0;0;0;0;0;0;0;0;"MG";"SENADOR FIRMINO";"SENADOR FIRMINO (MG)";2010
"MG-SENADOR JOSE BENTO";0;0;0;0;0;0;0;0;0;"MG";"SENADOR JOSE BENTO";"SENADOR JOSE BENTO (MG)";2010
"MG-SENADOR MODESTINO GONCALVES";0;0;0;0;0;0;0;0;0;"MG";"SENADOR MODESTINO GONCALVES";"SENADOR MODESTINO GONCALVES (MG)";2010
"MG-SENHORA DE OLIVEIRA";0;0;0;0;0;0;0;0;0;"MG";"SENHORA DE OLIVEIRA";"SENHORA DE OLIVEIRA (MG)";2010
"MG-SENHORA DO PORTO";0;0;0;0;0;0;0;0;0;"MG";"SENHORA DO PORTO";"SENHORA DO PORTO (MG)";2010
"MG-SENHORA DOS REMEDIOS";0;0;0;0;0;0;0;0;0;"MG";"SENHORA DOS REMEDIOS";"SENHORA DOS REMEDIOS (MG)";2010
"MG-SERICITA";0;0;0;0;0;0;0;0;0;"MG";"SERICITA";"SERICITA (MG)";2010
"MG-SERITINGA";0;0;0;0;0;0;0;0;0;"MG";"SERITINGA";"SERITINGA (MG)";2010
"MG-SERRA AZUL DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"SERRA AZUL DE MINAS";"SERRA AZUL DE MINAS (MG)";2010
"MG-SERRA DA SAUDADE";0;0;0;0;0;0;0;0;0;"MG";"SERRA DA SAUDADE";"SERRA DA SAUDADE (MG)";2010
"MG-SERRA DOS AIMORES";0;0;0;0;0;0;0;0;0;"MG";"SERRA DOS AIMORES";"SERRA DOS AIMORES (MG)";2010
"MG-SERRA DO SALITRE";0;0;0;0;0;0;0;0;0;"MG";"SERRA DO SALITRE";"SERRA DO SALITRE (MG)";2010
"MG-SERRANIA";0;0;0;0;0;0;0;0;0;"MG";"SERRANIA";"SERRANIA (MG)";2010
"MG-SERRANOPOLIS DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"SERRANOPOLIS DE MINAS";"SERRANOPOLIS DE MINAS (MG)";2010
"MG-SERRANOS";0;0;0;0;0;0;0;0;0;"MG";"SERRANOS";"SERRANOS (MG)";2010
"MG-SERRO";0;0;0;0;0;0;0;0;0;"MG";"SERRO";"SERRO (MG)";2010
"MG-SETE LAGOAS";0;0;0;0;0;0;0;0;0;"MG";"SETE LAGOAS";"SETE LAGOAS (MG)";2010
"MG-SILVEIRANIA";0;0;0;0;0;0;0;0;0;"MG";"SILVEIRANIA";"SILVEIRANIA (MG)";2010
"MG-SILVIANOPOLIS";0;0;0;0;0;0;0;0;0;"MG";"SILVIANOPOLIS";"SILVIANOPOLIS (MG)";2010
"MG-SIMAO PEREIRA";0;0;0;0;0;0;0;0;0;"MG";"SIMAO PEREIRA";"SIMAO PEREIRA (MG)";2010
"MG-SIMONESIA";0;0;0;0;0;0;0;0;0;"MG";"SIMONESIA";"SIMONESIA (MG)";2010
"MG-SOBRALIA";0;0;0;0;0;0;0;0;0;"MG";"SOBRALIA";"SOBRALIA (MG)";2010
"MG-SOLEDADE DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"SOLEDADE DE MINAS";"SOLEDADE DE MINAS (MG)";2010
"MG-TABULEIRO";0;0;0;0;0;0;0;0;0;"MG";"TABULEIRO";"TABULEIRO (MG)";2010
"MG-TAIOBEIRAS";0;0;0;0;0;0;0;0;0;"MG";"TAIOBEIRAS";"TAIOBEIRAS (MG)";2010
"MG-TAPARUBA";0;0;0;0;0;0;0;0;0;"MG";"TAPARUBA";"TAPARUBA (MG)";2010
"MG-TAPIRA";0;0;0;0;0;0;0;0;0;"MG";"TAPIRA";"TAPIRA (MG)";2010
"MG-TAPIRAI";0;0;0;0;0;0;0;0;0;"MG";"TAPIRAI";"TAPIRAI (MG)";2010
"MG-TAQUARACU DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"TAQUARACU DE MINAS";"TAQUARACU DE MINAS (MG)";2010
"MG-TARUMIRIM";0;0;0;0;0;0;0;0;0;"MG";"TARUMIRIM";"TARUMIRIM (MG)";2010
"MG-TEIXEIRAS";0;0;0;0;0;0;0;0;0;"MG";"TEIXEIRAS";"TEIXEIRAS (MG)";2010
"MG-TEOFILO OTONI";0;0;0;0;0;0;0;0;0;"MG";"TEOFILO OTONI";"TEOFILO OTONI (MG)";2010
"MG-TIMOTEO";0;0;0;0;0;0;0;0;0;"MG";"TIMOTEO";"TIMOTEO (MG)";2010
"MG-TIRADENTES";0;0;0;0;0;0;0;0;0;"MG";"TIRADENTES";"TIRADENTES (MG)";2010
"MG-TIROS";0;0;0;0;0;0;0;0;0;"MG";"TIROS";"TIROS (MG)";2010
"MG-TOCANTINS";0;0;0;0;0;0;0;0;0;"MG";"TOCANTINS";"TOCANTINS (MG)";2010
"MG-TOCOS DO MOJI";0;0;0;0;0;0;0;0;0;"MG";"TOCOS DO MOJI";"TOCOS DO MOJI (MG)";2010
"MG-TOLEDO";0;0;0;0;0;0;0;0;0;"MG";"TOLEDO";"TOLEDO (MG)";2010
"MG-TOMBOS";0;0;0;0;0;0;0;0;0;"MG";"TOMBOS";"TOMBOS (MG)";2010
"MG-TRES CORACOES";0;0;0;0;0;0;0;0;0;"MG";"TRES CORACOES";"TRES CORACOES (MG)";2010
"MG-TRES MARIAS";0;0;0;0;0;0;0;0;0;"MG";"TRES MARIAS";"TRES MARIAS (MG)";2010
"MG-TRES PONTAS";0;0;0;0;0;0;0;0;0;"MG";"TRES PONTAS";"TRES PONTAS (MG)";2010
"MG-TUMIRITINGA";0;0;0;0;0;0;0;0;0;"MG";"TUMIRITINGA";"TUMIRITINGA (MG)";2010
"MG-TUPACIGUARA";0;0;0;0;0;0;13929.379999999;0;13929.379999999;"MG";"TUPACIGUARA";"TUPACIGUARA (MG)";2010
"MG-TURMALINA";0;0;0;0;0;0;0;0;0;"MG";"TURMALINA";"TURMALINA (MG)";2010
"MG-TURVOLANDIA";0;0;0;0;0;0;0;0;0;"MG";"TURVOLANDIA";"TURVOLANDIA (MG)";2010
"MG-UBA";0;0;0;0;0;0;0;0;0;"MG";"UBA";"UBA (MG)";2010
"MG-UBAI";0;0;0;0;0;0;0;0;0;"MG";"UBAI";"UBAI (MG)";2010
"MG-UBAPORANGA";0;0;0;0;0;0;0;0;0;"MG";"UBAPORANGA";"UBAPORANGA (MG)";2010
"MG-UBERABA";0;0;0;0;0;0;1925.06000000052;0;1925.06000000052;"MG";"UBERABA";"UBERABA (MG)";2010
"MG-UBERLANDIA";0;0;0;0;0;0;11203.8099999996;0;11203.8099999996;"MG";"UBERLANDIA";"UBERLANDIA (MG)";2010
"MG-UMBURATIBA";0;0;0;0;0;0;0;0;0;"MG";"UMBURATIBA";"UMBURATIBA (MG)";2010
"MG-UNAI";0;0;0;0;0;0;0;0;0;"MG";"UNAI";"UNAI (MG)";2010
"MG-UNIAO DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"UNIAO DE MINAS";"UNIAO DE MINAS (MG)";2010
"MG-URUANA DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"URUANA DE MINAS";"URUANA DE MINAS (MG)";2010
"MG-URUCANIA";0;0;0;0;0;0;0;0;0;"MG";"URUCANIA";"URUCANIA (MG)";2010
"MG-URUCUIA";0;0;0;0;0;0;0;0;0;"MG";"URUCUIA";"URUCUIA (MG)";2010
"MG-VARGEM ALEGRE";0;0;0;0;0;0;0;0;0;"MG";"VARGEM ALEGRE";"VARGEM ALEGRE (MG)";2010
"MG-VARGEM BONITA";0;0;0;0;0;0;0;0;0;"MG";"VARGEM BONITA";"VARGEM BONITA (MG)";2010
"MG-VARGEM GRANDE DO RIO PARDO";0;0;0;0;0;0;0;0;0;"MG";"VARGEM GRANDE DO RIO PARDO";"VARGEM GRANDE DO RIO PARDO (MG)";2010
"MG-VARGINHA";0;0;0;0;0;0;0;0;0;"MG";"VARGINHA";"VARGINHA (MG)";2010
"MG-VARJAO DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"VARJAO DE MINAS";"VARJAO DE MINAS (MG)";2010
"MG-VARZEA DA PALMA";0;0;0;0;0;0;0;0;0;"MG";"VARZEA DA PALMA";"VARZEA DA PALMA (MG)";2010
"MG-VARZELANDIA";0;0;0;0;0;0;0;0;0;"MG";"VARZELANDIA";"VARZELANDIA (MG)";2010
"MG-VAZANTE";0;0;0;0;0;0;0;0;0;"MG";"VAZANTE";"VAZANTE (MG)";2010
"MG-VERDELANDIA";0;0;0;0;0;0;0;0;0;"MG";"VERDELANDIA";"VERDELANDIA (MG)";2010
"MG-VEREDINHA";0;0;0;0;0;0;0;0;0;"MG";"VEREDINHA";"VEREDINHA (MG)";2010
"MG-VERISSIMO";0;0;0;0;0;0;0;0;0;"MG";"VERISSIMO";"VERISSIMO (MG)";2010
"MG-VERMELHO NOVO";0;0;0;0;0;0;0;0;0;"MG";"VERMELHO NOVO";"VERMELHO NOVO (MG)";2010
"MG-VESPASIANO";0;0;0;0;0;0;0;0;0;"MG";"VESPASIANO";"VESPASIANO (MG)";2010
"MG-VICOSA";0;0;0;0;0;0;0;0;0;"MG";"VICOSA";"VICOSA (MG)";2010
"MG-VIEIRAS";0;0;0;0;0;0;0;0;0;"MG";"VIEIRAS";"VIEIRAS (MG)";2010
"MG-MATHIAS LOBATO";0;0;0;0;0;0;0;0;0;"MG";"MATHIAS LOBATO";"MATHIAS LOBATO (MG)";2010
"MG-VIRGEM DA LAPA";0;0;0;0;0;0;0;0;0;"MG";"VIRGEM DA LAPA";"VIRGEM DA LAPA (MG)";2010
"MG-VIRGINIA";0;0;0;0;0;0;0;0;0;"MG";"VIRGINIA";"VIRGINIA (MG)";2010
"MG-VIRGINOPOLIS";0;0;0;0;0;0;0;0;0;"MG";"VIRGINOPOLIS";"VIRGINOPOLIS (MG)";2010
"MG-VIRGOLANDIA";0;0;0;0;0;0;0;0;0;"MG";"VIRGOLANDIA";"VIRGOLANDIA (MG)";2010
"MG-VISCONDE DO RIO BRANCO";0;0;0;0;0;0;0;0;0;"MG";"VISCONDE DO RIO BRANCO";"VISCONDE DO RIO BRANCO (MG)";2010
"MG-VOLTA GRANDE";0;0;0;0;0;0;0;0;0;"MG";"VOLTA GRANDE";"VOLTA GRANDE (MG)";2010
"MG-WENCESLAU BRAZ";0;0;0;0;0;0;0;0;0;"MG";"WENCESLAU BRAZ";"WENCESLAU BRAZ (MG)";2010
"ES-AFONSO CLAUDIO";0;0;0;0;0;0;0;0;0;"ES";"AFONSO CLAUDIO";"AFONSO CLAUDIO (ES)";2010
"ES-AGUIA BRANCA";0;0;0;0;0;0;0;0;0;"ES";"AGUIA BRANCA";"AGUIA BRANCA (ES)";2010
"ES-AGUA DOCE DO NORTE";0;0;0;0;0;0;0;0;0;"ES";"AGUA DOCE DO NORTE";"AGUA DOCE DO NORTE (ES)";2010
"ES-ALEGRE";0;0;0;0;0;0;0;0;0;"ES";"ALEGRE";"ALEGRE (ES)";2010
"ES-ALFREDO CHAVES";0;0;0;0;0;0;0;0;0;"ES";"ALFREDO CHAVES";"ALFREDO CHAVES (ES)";2010
"ES-ALTO RIO NOVO";0;0;0;0;0;0;0;0;0;"ES";"ALTO RIO NOVO";"ALTO RIO NOVO (ES)";2010
"ES-ANCHIETA";0;0;0;0;0;0;0;0;0;"ES";"ANCHIETA";"ANCHIETA (ES)";2010
"ES-APIACA";0;0;0;0;0;0;0;0;0;"ES";"APIACA";"APIACA (ES)";2010
"ES-ARACRUZ";0;0;0;0;0;0;0;0;0;"ES";"ARACRUZ";"ARACRUZ (ES)";2010
"ES-ATILIO VIVACQUA";0;0;0;0;0;0;0;0;0;"ES";"ATILIO VIVACQUA";"ATILIO VIVACQUA (ES)";2010
"ES-BAIXO GUANDU";0;0;0;0;0;0;0;0;0;"ES";"BAIXO GUANDU";"BAIXO GUANDU (ES)";2010
"ES-BARRA DE SAO FRANCISCO";0;0;0;0;0;0;0;0;0;"ES";"BARRA DE SAO FRANCISCO";"BARRA DE SAO FRANCISCO (ES)";2010
"ES-BOA ESPERANCA";0;0;0;0;0;0;0;0;0;"ES";"BOA ESPERANCA";"BOA ESPERANCA (ES)";2010
"ES-BOM JESUS DO NORTE";0;0;0;0;0;0;0;0;0;"ES";"BOM JESUS DO NORTE";"BOM JESUS DO NORTE (ES)";2010
"ES-BREJETUBA";0;0;0;0;0;0;0;0;0;"ES";"BREJETUBA";"BREJETUBA (ES)";2010
"ES-CACHOEIRO DE ITAPEMIRIM";0;0;0;0;0;0;0;0;0;"ES";"CACHOEIRO DE ITAPEMIRIM";"CACHOEIRO DE ITAPEMIRIM (ES)";2010
"ES-CARIACICA";0;0;0;0;0;0;0;0;0;"ES";"CARIACICA";"CARIACICA (ES)";2010
"ES-CASTELO";0;0;0;0;0;0;0;0;0;"ES";"CASTELO";"CASTELO (ES)";2010
"ES-COLATINA";0;0;0;0;0;0;0;0;0;"ES";"COLATINA";"COLATINA (ES)";2010
"ES-CONCEICAO DA BARRA";0;0;0;0;0;0;0;0;0;"ES";"CONCEICAO DA BARRA";"CONCEICAO DA BARRA (ES)";2010
"ES-CONCEICAO DO CASTELO";0;0;0;0;0;0;0;0;0;"ES";"CONCEICAO DO CASTELO";"CONCEICAO DO CASTELO (ES)";2010
