"Município";"PRODUTOR.DA.CULTURA.DE.DENDE";"PRODUTOR.DA.CULTURA.DE.GIRASSOL";"PRODUTOR.DA.CULTURA.DE.MAMONA";"PRODUTOR.DA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DE.DENDE";"TRABALHADOR.NA.CULTURA.DE.MAMONA";"TRABALHADOR.NA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DO.GIRASSOL";"Total";"Estado";"Mun";"chave";"ano"
"RJ-RIO CLARO";0;0;0;0;0;0;0;0;0;"RJ";"RIO CLARO";"RIO CLARO (RJ)";2009
"RJ-RIO DAS FLORES";0;0;0;0;0;0;0;0;0;"RJ";"RIO DAS FLORES";"RIO DAS FLORES (RJ)";2009
"RJ-RIO DAS OSTRAS";0;0;0;0;0;0;0;0;0;"RJ";"RIO DAS OSTRAS";"RIO DAS OSTRAS (RJ)";2009
"RJ-RIO DE JANEIRO";0;0;0;0;0;0;0;0;0;"RJ";"RIO DE JANEIRO";"RIO DE JANEIRO (RJ)";2009
"RJ-SANTA MARIA MADALENA";0;0;0;0;0;0;0;0;0;"RJ";"SANTA MARIA MADALENA";"SANTA MARIA MADALENA (RJ)";2009
"RJ-SANTO ANTONIO DE PADUA";0;0;0;0;0;0;0;0;0;"RJ";"SANTO ANTONIO DE PADUA";"SANTO ANTONIO DE PADUA (RJ)";2009
"RJ-SAO FRANCISCO DE ITABAPOANA";0;0;0;0;0;0;0;0;0;"RJ";"SAO FRANCISCO DE ITABAPOANA";"SAO FRANCISCO DE ITABAPOANA (RJ)";2009
"RJ-SAO FIDELIS";0;0;0;0;0;0;0;0;0;"RJ";"SAO FIDELIS";"SAO FIDELIS (RJ)";2009
"RJ-SAO GONCALO";0;0;0;0;0;0;0;0;0;"RJ";"SAO GONCALO";"SAO GONCALO (RJ)";2009
"RJ-SAO JOAO DA BARRA";0;0;0;0;0;0;0;0;0;"RJ";"SAO JOAO DA BARRA";"SAO JOAO DA BARRA (RJ)";2009
"RJ-SAO JOAO DE MERITI";0;0;0;0;0;0;0;0;0;"RJ";"SAO JOAO DE MERITI";"SAO JOAO DE MERITI (RJ)";2009
"RJ-SAO JOSE DE UBA";0;0;0;0;0;0;0;0;0;"RJ";"SAO JOSE DE UBA";"SAO JOSE DE UBA (RJ)";2009
"RJ-SAO JOSE DO VALE DO RIO PRETO";0;0;0;0;0;0;0;0;0;"RJ";"SAO JOSE DO VALE DO RIO PRETO";"SAO JOSE DO VALE DO RIO PRETO (RJ)";2009
"RJ-SAO PEDRO DA ALDEIA";0;0;0;0;0;0;0;0;0;"RJ";"SAO PEDRO DA ALDEIA";"SAO PEDRO DA ALDEIA (RJ)";2009
"RJ-SAO SEBASTIAO DO ALTO";0;0;0;0;0;0;0;0;0;"RJ";"SAO SEBASTIAO DO ALTO";"SAO SEBASTIAO DO ALTO (RJ)";2009
"RJ-SAPUCAIA";0;0;0;0;0;0;0;0;0;"RJ";"SAPUCAIA";"SAPUCAIA (RJ)";2009
"RJ-SAQUAREMA";0;0;0;0;0;0;0;0;0;"RJ";"SAQUAREMA";"SAQUAREMA (RJ)";2009
"RJ-SEROPEDICA";0;0;0;0;0;0;0;0;0;"RJ";"SEROPEDICA";"SEROPEDICA (RJ)";2009
"RJ-SILVA JARDIM";0;0;0;0;0;0;0;0;0;"RJ";"SILVA JARDIM";"SILVA JARDIM (RJ)";2009
"RJ-SUMIDOURO";0;0;0;0;0;0;0;0;0;"RJ";"SUMIDOURO";"SUMIDOURO (RJ)";2009
"RJ-TANGUA";0;0;0;0;0;0;0;0;0;"RJ";"TANGUA";"TANGUA (RJ)";2009
"RJ-TERESOPOLIS";0;0;0;0;0;0;0;0;0;"RJ";"TERESOPOLIS";"TERESOPOLIS (RJ)";2009
"RJ-TRAJANO DE MORAES";0;0;0;0;0;0;0;0;0;"RJ";"TRAJANO DE MORAES";"TRAJANO DE MORAES (RJ)";2009
"RJ-TRES RIOS";0;0;0;0;0;0;0;0;0;"RJ";"TRES RIOS";"TRES RIOS (RJ)";2009
"RJ-VALENCA";0;0;0;0;0;0;0;0;0;"RJ";"VALENCA";"VALENCA (RJ)";2009
"RJ-VARRE-SAI";0;0;0;0;0;0;0;0;0;"RJ";"VARRE-SAI";"VARRE-SAI (RJ)";2009
"RJ-VASSOURAS";0;0;0;0;0;0;0;0;0;"RJ";"VASSOURAS";"VASSOURAS (RJ)";2009
"RJ-VOLTA REDONDA";0;0;0;0;0;0;0;0;0;"RJ";"VOLTA REDONDA";"VOLTA REDONDA (RJ)";2009
"SP-ADAMANTINA";0;0;0;0;0;0;0;0;0;"SP";"ADAMANTINA";"ADAMANTINA (SP)";2009
"SP-ADOLFO";0;0;0;0;0;0;0;0;0;"SP";"ADOLFO";"ADOLFO (SP)";2009
"SP-AGUAI";0;0;0;0;0;0;0;0;0;"SP";"AGUAI";"AGUAI (SP)";2009
"SP-AGUAS DA PRATA";0;0;0;0;0;0;0;0;0;"SP";"AGUAS DA PRATA";"AGUAS DA PRATA (SP)";2009
"SP-AGUAS DE LINDOIA";0;0;0;0;0;0;0;0;0;"SP";"AGUAS DE LINDOIA";"AGUAS DE LINDOIA (SP)";2009
"SP-AGUAS DE SANTA BARBARA";0;0;0;0;0;0;0;0;0;"SP";"AGUAS DE SANTA BARBARA";"AGUAS DE SANTA BARBARA (SP)";2009
"SP-AGUAS DE SAO PEDRO";0;0;0;0;0;0;0;0;0;"SP";"AGUAS DE SAO PEDRO";"AGUAS DE SAO PEDRO (SP)";2009
"SP-AGUDOS";0;0;0;0;0;0;0;0;0;"SP";"AGUDOS";"AGUDOS (SP)";2009
"SP-ALAMBARI";0;0;0;0;0;0;0;0;0;"SP";"ALAMBARI";"ALAMBARI (SP)";2009
"SP-ALFREDO MARCONDES";0;0;0;0;0;0;0;0;0;"SP";"ALFREDO MARCONDES";"ALFREDO MARCONDES (SP)";2009
"SP-ALTAIR";0;0;0;0;0;0;0;0;0;"SP";"ALTAIR";"ALTAIR (SP)";2009
"SP-ALTINOPOLIS";0;0;0;0;0;0;0;0;0;"SP";"ALTINOPOLIS";"ALTINOPOLIS (SP)";2009
"SP-ALTO ALEGRE";0;0;0;0;0;0;0;0;0;"SP";"ALTO ALEGRE";"ALTO ALEGRE (SP)";2009
"SP-ALUMINIO";0;0;0;0;0;0;0;0;0;"SP";"ALUMINIO";"ALUMINIO (SP)";2009
"SP-ALVARES FLORENCE";0;0;0;0;0;0;0;0;0;"SP";"ALVARES FLORENCE";"ALVARES FLORENCE (SP)";2009
"SP-ALVARES MACHADO";0;0;0;0;0;0;0;0;0;"SP";"ALVARES MACHADO";"ALVARES MACHADO (SP)";2009
"SP-ALVARO DE CARVALHO";0;0;0;0;0;0;0;0;0;"SP";"ALVARO DE CARVALHO";"ALVARO DE CARVALHO (SP)";2009
"SP-ALVINLANDIA";0;0;0;0;0;0;0;0;0;"SP";"ALVINLANDIA";"ALVINLANDIA (SP)";2009
"SP-AMERICANA";0;0;0;0;0;0;0;0;0;"SP";"AMERICANA";"AMERICANA (SP)";2009
"SP-AMERICO BRASILIENSE";0;0;0;0;0;0;0;0;0;"SP";"AMERICO BRASILIENSE";"AMERICO BRASILIENSE (SP)";2009
"SP-AMERICO DE CAMPOS";0;0;0;0;0;0;0;0;0;"SP";"AMERICO DE CAMPOS";"AMERICO DE CAMPOS (SP)";2009
"SP-AMPARO";0;0;0;0;0;0;0;0;0;"SP";"AMPARO";"AMPARO (SP)";2009
"SP-ANALANDIA";0;0;0;0;0;0;0;0;0;"SP";"ANALANDIA";"ANALANDIA (SP)";2009
"SP-ANDRADINA";0;0;0;0;0;0;614.55999999959;0;614.55999999959;"SP";"ANDRADINA";"ANDRADINA (SP)";2009
"SP-ANGATUBA";0;0;0;0;0;0;0;0;0;"SP";"ANGATUBA";"ANGATUBA (SP)";2009
"SP-ANHEMBI";0;0;0;0;0;0;0;0;0;"SP";"ANHEMBI";"ANHEMBI (SP)";2009
"SP-ANHUMAS";0;0;0;0;0;0;0;0;0;"SP";"ANHUMAS";"ANHUMAS (SP)";2009
"SP-APARECIDA";0;0;0;0;0;0;0;0;0;"SP";"APARECIDA";"APARECIDA (SP)";2009
"SP-APARECIDA D OESTE";0;0;0;0;0;0;0;0;0;"SP";"APARECIDA D OESTE";"APARECIDA D OESTE (SP)";2009
"SP-APIAI";0;0;0;0;0;0;0;0;0;"SP";"APIAI";"APIAI (SP)";2009
"SP-ARACARIGUAMA";0;0;0;0;0;0;0;0;0;"SP";"ARACARIGUAMA";"ARACARIGUAMA (SP)";2009
"SP-ARACATUBA";0;0;0;0;0;0;0;0;0;"SP";"ARACATUBA";"ARACATUBA (SP)";2009
"SP-ARACOIABA DA SERRA";0;0;0;0;0;0;0;0;0;"SP";"ARACOIABA DA SERRA";"ARACOIABA DA SERRA (SP)";2009
"SP-ARAMINA";0;0;0;0;0;0;0;0;0;"SP";"ARAMINA";"ARAMINA (SP)";2009
"SP-ARANDU";0;0;0;0;0;0;0;0;0;"SP";"ARANDU";"ARANDU (SP)";2009
"SP-ARAPEI";0;0;0;0;0;0;0;0;0;"SP";"ARAPEI";"ARAPEI (SP)";2009
"SP-ARARAQUARA";0;0;0;0;0;0;0;0;0;"SP";"ARARAQUARA";"ARARAQUARA (SP)";2009
"SP-ARARAS";0;0;0;0;0;0;0;0;0;"SP";"ARARAS";"ARARAS (SP)";2009
"SP-ARCO-IRIS";0;0;0;0;0;0;0;0;0;"SP";"ARCO-IRIS";"ARCO-IRIS (SP)";2009
"SP-AREALVA";0;0;0;0;0;0;0;0;0;"SP";"AREALVA";"AREALVA (SP)";2009
"SP-AREIAS";0;0;0;0;0;0;0;0;0;"SP";"AREIAS";"AREIAS (SP)";2009
"SP-AREIOPOLIS";0;0;0;0;0;0;0;0;0;"SP";"AREIOPOLIS";"AREIOPOLIS (SP)";2009
"SP-ARIRANHA";0;0;0;0;0;0;0;0;0;"SP";"ARIRANHA";"ARIRANHA (SP)";2009
"SP-ARTUR NOGUEIRA";0;0;0;0;0;0;0;0;0;"SP";"ARTUR NOGUEIRA";"ARTUR NOGUEIRA (SP)";2009
"SP-ARUJA";0;0;0;0;0;0;0;0;0;"SP";"ARUJA";"ARUJA (SP)";2009
"SP-ASPASIA";0;0;0;0;0;0;0;0;0;"SP";"ASPASIA";"ASPASIA (SP)";2009
"SP-ASSIS";0;0;0;0;0;0;0;0;0;"SP";"ASSIS";"ASSIS (SP)";2009
"SP-ATIBAIA";0;0;0;0;0;0;0;0;0;"SP";"ATIBAIA";"ATIBAIA (SP)";2009
"SP-AURIFLAMA";0;0;0;0;0;0;0;0;0;"SP";"AURIFLAMA";"AURIFLAMA (SP)";2009
"SP-AVAI";0;0;0;0;0;0;0;0;0;"SP";"AVAI";"AVAI (SP)";2009
"SP-AVANHANDAVA";0;0;0;0;0;0;0;0;0;"SP";"AVANHANDAVA";"AVANHANDAVA (SP)";2009
"SP-AVARE";0;0;0;0;0;0;0;0;0;"SP";"AVARE";"AVARE (SP)";2009
"SP-BADY BASSITT";0;0;0;0;0;0;0;0;0;"SP";"BADY BASSITT";"BADY BASSITT (SP)";2009
"SP-BALBINOS";0;0;0;0;0;0;0;0;0;"SP";"BALBINOS";"BALBINOS (SP)";2009
"SP-BALSAMO";0;0;0;0;0;0;0;0;0;"SP";"BALSAMO";"BALSAMO (SP)";2009
"SP-BANANAL";0;0;0;0;0;0;0;0;0;"SP";"BANANAL";"BANANAL (SP)";2009
"SP-BARAO DE ANTONINA";0;0;0;0;0;0;0;0;0;"SP";"BARAO DE ANTONINA";"BARAO DE ANTONINA (SP)";2009
"SP-BARBOSA";0;0;0;0;0;0;0;0;0;"SP";"BARBOSA";"BARBOSA (SP)";2009
"SP-BARIRI";0;0;0;0;0;0;0;0;0;"SP";"BARIRI";"BARIRI (SP)";2009
"SP-BARRA BONITA";0;0;0;0;0;0;0;0;0;"SP";"BARRA BONITA";"BARRA BONITA (SP)";2009
"SP-BARRA DO CHAPEU";0;0;0;0;0;0;0;0;0;"SP";"BARRA DO CHAPEU";"BARRA DO CHAPEU (SP)";2009
"SP-BARRA DO TURVO";0;0;0;0;0;0;0;0;0;"SP";"BARRA DO TURVO";"BARRA DO TURVO (SP)";2009
"SP-BARRETOS";0;0;0;0;0;0;0;0;0;"SP";"BARRETOS";"BARRETOS (SP)";2009
"SP-BARRINHA";0;0;0;0;0;0;0;0;0;"SP";"BARRINHA";"BARRINHA (SP)";2009
"SP-BARUERI";0;0;0;0;0;0;0;0;0;"SP";"BARUERI";"BARUERI (SP)";2009
"SP-BASTOS";0;0;0;0;0;0;0;0;0;"SP";"BASTOS";"BASTOS (SP)";2009
"SP-BATATAIS";0;0;0;0;0;0;0;0;0;"SP";"BATATAIS";"BATATAIS (SP)";2009
"SP-BAURU";0;0;0;0;0;0;13798.9299999978;0;13798.9299999978;"SP";"BAURU";"BAURU (SP)";2009
"SP-BEBEDOURO";0;0;0;0;0;0;0;0;0;"SP";"BEBEDOURO";"BEBEDOURO (SP)";2009
"SP-BENTO DE ABREU";0;0;0;0;0;0;0;0;0;"SP";"BENTO DE ABREU";"BENTO DE ABREU (SP)";2009
"SP-BERNARDINO DE CAMPOS";0;0;0;0;0;0;0;0;0;"SP";"BERNARDINO DE CAMPOS";"BERNARDINO DE CAMPOS (SP)";2009
"SP-BERTIOGA";0;0;0;0;0;0;0;0;0;"SP";"BERTIOGA";"BERTIOGA (SP)";2009
"SP-BILAC";0;0;0;0;0;0;0;0;0;"SP";"BILAC";"BILAC (SP)";2009
"SP-BIRIGUI";0;0;0;0;0;0;1439.65999999922;0;1439.65999999922;"SP";"BIRIGUI";"BIRIGUI (SP)";2009
"SP-BIRITIBA-MIRIM";0;0;0;0;0;0;0;0;0;"SP";"BIRITIBA-MIRIM";"BIRITIBA-MIRIM (SP)";2009
"SP-BOA ESPERANCA DO SUL";0;0;0;0;0;0;0;0;0;"SP";"BOA ESPERANCA DO SUL";"BOA ESPERANCA DO SUL (SP)";2009
"SP-BOCAINA";0;0;0;0;0;0;0;0;0;"SP";"BOCAINA";"BOCAINA (SP)";2009
"SP-BOFETE";0;0;0;0;0;0;0;0;0;"SP";"BOFETE";"BOFETE (SP)";2009
"SP-BOITUVA";0;0;0;0;0;0;0;0;0;"SP";"BOITUVA";"BOITUVA (SP)";2009
"SP-BOM JESUS DOS PERDOES";0;0;0;0;0;0;0;0;0;"SP";"BOM JESUS DOS PERDOES";"BOM JESUS DOS PERDOES (SP)";2009
"SP-BOM SUCESSO DE ITARARE";0;0;0;0;0;0;0;0;0;"SP";"BOM SUCESSO DE ITARARE";"BOM SUCESSO DE ITARARE (SP)";2009
"SP-BORA";0;0;0;0;0;0;0;0;0;"SP";"BORA";"BORA (SP)";2009
"SP-BORACEIA";0;0;0;0;0;0;0;0;0;"SP";"BORACEIA";"BORACEIA (SP)";2009
"SP-BORBOREMA";0;0;0;0;0;0;0;0;0;"SP";"BORBOREMA";"BORBOREMA (SP)";2009
"SP-BOREBI";0;0;0;0;0;0;0;0;0;"SP";"BOREBI";"BOREBI (SP)";2009
"SP-BOTUCATU";0;0;0;0;0;0;0;0;0;"SP";"BOTUCATU";"BOTUCATU (SP)";2009
"SP-BRAGANCA PAULISTA";0;0;0;0;0;0;0;0;0;"SP";"BRAGANCA PAULISTA";"BRAGANCA PAULISTA (SP)";2009
"SP-BRAUNA";0;0;0;0;0;0;0;0;0;"SP";"BRAUNA";"BRAUNA (SP)";2009
"SP-BREJO ALEGRE";0;0;0;0;0;0;0;0;0;"SP";"BREJO ALEGRE";"BREJO ALEGRE (SP)";2009
"SP-BRODOWSKI";0;0;0;0;0;0;0;0;0;"SP";"BRODOWSKI";"BRODOWSKI (SP)";2009
"SP-BROTAS";0;0;0;0;0;0;0;0;0;"SP";"BROTAS";"BROTAS (SP)";2009
"SP-BURI";0;0;0;0;0;0;0;0;0;"SP";"BURI";"BURI (SP)";2009
"SP-BURITAMA";0;0;0;0;0;0;0;0;0;"SP";"BURITAMA";"BURITAMA (SP)";2009
"SP-BURITIZAL";0;0;0;0;0;0;5910.36999999918;0;5910.36999999918;"SP";"BURITIZAL";"BURITIZAL (SP)";2009
"SP-CABRALIA PAULISTA";0;0;0;0;0;0;0;0;0;"SP";"CABRALIA PAULISTA";"CABRALIA PAULISTA (SP)";2009
"SP-CABREUVA";0;0;0;0;0;0;0;0;0;"SP";"CABREUVA";"CABREUVA (SP)";2009
"SP-CACAPAVA";0;0;0;0;0;0;0;0;0;"SP";"CACAPAVA";"CACAPAVA (SP)";2009
"SP-CACHOEIRA PAULISTA";0;0;0;0;0;0;0;0;0;"SP";"CACHOEIRA PAULISTA";"CACHOEIRA PAULISTA (SP)";2009
"SP-CACONDE";0;0;0;0;0;0;0;0;0;"SP";"CACONDE";"CACONDE (SP)";2009
"SP-CAFELANDIA";0;0;0;0;0;0;0;0;0;"SP";"CAFELANDIA";"CAFELANDIA (SP)";2009
"SP-CAIABU";0;0;0;0;0;0;0;0;0;"SP";"CAIABU";"CAIABU (SP)";2009
"SP-CAIEIRAS";0;0;0;0;0;0;0;0;0;"SP";"CAIEIRAS";"CAIEIRAS (SP)";2009
"SP-CAIUA";0;0;0;0;0;0;0;0;0;"SP";"CAIUA";"CAIUA (SP)";2009
"SP-CAJAMAR";0;0;0;0;0;0;0;0;0;"SP";"CAJAMAR";"CAJAMAR (SP)";2009
"SP-CAJATI";0;0;0;0;0;0;0;0;0;"SP";"CAJATI";"CAJATI (SP)";2009
"SP-CAJOBI";0;0;0;0;0;0;0;0;0;"SP";"CAJOBI";"CAJOBI (SP)";2009
"SP-CAJURU";0;0;0;0;0;0;0;0;0;"SP";"CAJURU";"CAJURU (SP)";2009
"SP-CAMPINA DO MONTE ALEGRE";0;0;0;0;0;0;0;0;0;"SP";"CAMPINA DO MONTE ALEGRE";"CAMPINA DO MONTE ALEGRE (SP)";2009
"SP-CAMPINAS";0;0;0;0;0;0;0;0;0;"SP";"CAMPINAS";"CAMPINAS (SP)";2009
"SP-CAMPO LIMPO PAULISTA";0;0;0;0;0;0;0;0;0;"SP";"CAMPO LIMPO PAULISTA";"CAMPO LIMPO PAULISTA (SP)";2009
"SP-CAMPOS DO JORDAO";0;0;0;0;0;0;0;0;0;"SP";"CAMPOS DO JORDAO";"CAMPOS DO JORDAO (SP)";2009
"SP-CAMPOS NOVOS PAULISTA";0;0;0;0;0;0;1625;0;1625;"SP";"CAMPOS NOVOS PAULISTA";"CAMPOS NOVOS PAULISTA (SP)";2009
"SP-CANANEIA";0;0;0;0;0;0;0;0;0;"SP";"CANANEIA";"CANANEIA (SP)";2009
"SP-CANAS";0;0;0;0;0;0;0;0;0;"SP";"CANAS";"CANAS (SP)";2009
"SP-CANDIDO MOTA";0;0;0;0;0;0;0;0;0;"SP";"CANDIDO MOTA";"CANDIDO MOTA (SP)";2009
"SP-CANDIDO RODRIGUES";0;0;0;0;0;0;0;0;0;"SP";"CANDIDO RODRIGUES";"CANDIDO RODRIGUES (SP)";2009
"SP-CANITAR";0;0;0;0;0;0;0;0;0;"SP";"CANITAR";"CANITAR (SP)";2009
"SP-CAPAO BONITO";0;0;0;0;0;0;0;0;0;"SP";"CAPAO BONITO";"CAPAO BONITO (SP)";2009
"SP-CAPELA DO ALTO";0;0;0;0;0;0;0;0;0;"SP";"CAPELA DO ALTO";"CAPELA DO ALTO (SP)";2009
"SP-CAPIVARI";0;0;0;0;0;0;0;0;0;"SP";"CAPIVARI";"CAPIVARI (SP)";2009
"SP-CARAGUATATUBA";0;0;0;0;0;0;0;0;0;"SP";"CARAGUATATUBA";"CARAGUATATUBA (SP)";2009
"SP-CARAPICUIBA";0;0;0;0;0;0;0;0;0;"SP";"CARAPICUIBA";"CARAPICUIBA (SP)";2009
"SP-CARDOSO";0;0;0;0;0;0;0;0;0;"SP";"CARDOSO";"CARDOSO (SP)";2009
"SP-CASA BRANCA";0;0;0;0;0;0;0;0;0;"SP";"CASA BRANCA";"CASA BRANCA (SP)";2009
"SP-CASSIA DOS COQUEIROS";0;0;0;0;0;0;0;0;0;"SP";"CASSIA DOS COQUEIROS";"CASSIA DOS COQUEIROS (SP)";2009
"SP-CASTILHO";0;0;0;0;0;0;0;0;0;"SP";"CASTILHO";"CASTILHO (SP)";2009
"SP-CATANDUVA";0;0;0;0;0;0;0;0;0;"SP";"CATANDUVA";"CATANDUVA (SP)";2009
"SP-CATIGUA";0;0;0;0;0;0;0;0;0;"SP";"CATIGUA";"CATIGUA (SP)";2009
"SP-CEDRAL";0;0;0;0;0;0;0;0;0;"SP";"CEDRAL";"CEDRAL (SP)";2009
"SP-CERQUEIRA CESAR";0;0;0;0;0;0;0;0;0;"SP";"CERQUEIRA CESAR";"CERQUEIRA CESAR (SP)";2009
"SP-CERQUILHO";0;0;0;0;0;0;0;0;0;"SP";"CERQUILHO";"CERQUILHO (SP)";2009
"SP-CESARIO LANGE";0;0;0;0;0;0;0;0;0;"SP";"CESARIO LANGE";"CESARIO LANGE (SP)";2009
"SP-CHARQUEADA";0;0;0;0;0;0;0;0;0;"SP";"CHARQUEADA";"CHARQUEADA (SP)";2009
"SP-CLEMENTINA";0;0;0;0;0;0;0;0;0;"SP";"CLEMENTINA";"CLEMENTINA (SP)";2009
"SP-COLINA";0;0;0;0;0;0;0;0;0;"SP";"COLINA";"COLINA (SP)";2009
"SP-COLOMBIA";0;0;0;0;0;0;0;0;0;"SP";"COLOMBIA";"COLOMBIA (SP)";2009
"SP-CONCHAL";0;0;0;0;0;0;0;0;0;"SP";"CONCHAL";"CONCHAL (SP)";2009
"SP-CONCHAS";0;0;0;0;0;0;0;0;0;"SP";"CONCHAS";"CONCHAS (SP)";2009
"SP-CORDEIROPOLIS";0;0;0;0;0;0;0;0;0;"SP";"CORDEIROPOLIS";"CORDEIROPOLIS (SP)";2009
"SP-COROADOS";0;0;0;0;0;0;0;0;0;"SP";"COROADOS";"COROADOS (SP)";2009
"SP-CORONEL MACEDO";0;0;0;0;0;0;0;0;0;"SP";"CORONEL MACEDO";"CORONEL MACEDO (SP)";2009
"SP-CORUMBATAI";0;0;0;0;0;0;0;0;0;"SP";"CORUMBATAI";"CORUMBATAI (SP)";2009
"SP-COSMOPOLIS";0;0;0;0;0;0;0;0;0;"SP";"COSMOPOLIS";"COSMOPOLIS (SP)";2009
"SP-COSMORAMA";0;0;0;0;0;0;0;0;0;"SP";"COSMORAMA";"COSMORAMA (SP)";2009
"SP-COTIA";0;0;0;0;0;0;0;0;0;"SP";"COTIA";"COTIA (SP)";2009
"SP-CRAVINHOS";0;0;0;0;0;0;0;0;0;"SP";"CRAVINHOS";"CRAVINHOS (SP)";2009
"SP-CRISTAIS PAULISTA";0;0;0;0;0;0;0;0;0;"SP";"CRISTAIS PAULISTA";"CRISTAIS PAULISTA (SP)";2009
"SP-CRUZALIA";0;0;0;0;0;0;23608.570000005;0;23608.570000005;"SP";"CRUZALIA";"CRUZALIA (SP)";2009
"SP-CRUZEIRO";0;0;0;0;0;0;0;0;0;"SP";"CRUZEIRO";"CRUZEIRO (SP)";2009
"SP-CUBATAO";0;0;0;0;0;0;0;0;0;"SP";"CUBATAO";"CUBATAO (SP)";2009
"SP-CUNHA";0;0;0;0;0;0;0;0;0;"SP";"CUNHA";"CUNHA (SP)";2009
"SP-DESCALVADO";0;0;0;0;0;0;0;0;0;"SP";"DESCALVADO";"DESCALVADO (SP)";2009
"SP-DIADEMA";0;0;0;0;0;0;0;0;0;"SP";"DIADEMA";"DIADEMA (SP)";2009
"SP-DIRCE REIS";0;0;0;0;0;0;0;0;0;"SP";"DIRCE REIS";"DIRCE REIS (SP)";2009
"SP-DIVINOLANDIA";0;0;0;0;0;0;0;0;0;"SP";"DIVINOLANDIA";"DIVINOLANDIA (SP)";2009
"SP-DOBRADA";0;0;0;0;0;0;0;0;0;"SP";"DOBRADA";"DOBRADA (SP)";2009
"SP-DOIS CORREGOS";0;0;0;0;0;0;0;0;0;"SP";"DOIS CORREGOS";"DOIS CORREGOS (SP)";2009
"SP-DOLCINOPOLIS";0;0;0;0;0;0;0;0;0;"SP";"DOLCINOPOLIS";"DOLCINOPOLIS (SP)";2009
"SP-DOURADO";0;0;0;0;0;0;0;0;0;"SP";"DOURADO";"DOURADO (SP)";2009
"SP-DRACENA";0;0;0;0;0;0;0;0;0;"SP";"DRACENA";"DRACENA (SP)";2009
"SP-DUARTINA";0;0;0;0;0;0;0;0;0;"SP";"DUARTINA";"DUARTINA (SP)";2009
"SP-DUMONT";0;0;0;0;0;0;0;0;0;"SP";"DUMONT";"DUMONT (SP)";2009
"SP-ECHAPORA";0;0;0;0;0;0;0;0;0;"SP";"ECHAPORA";"ECHAPORA (SP)";2009
"SP-ELDORADO";0;0;0;0;0;0;0;0;0;"SP";"ELDORADO";"ELDORADO (SP)";2009
"SP-ELIAS FAUSTO";0;0;0;0;0;0;0;0;0;"SP";"ELIAS FAUSTO";"ELIAS FAUSTO (SP)";2009
"SP-ELISIARIO";0;0;0;0;0;0;0;0;0;"SP";"ELISIARIO";"ELISIARIO (SP)";2009
"SP-EMBAUBA";0;0;0;0;0;0;0;0;0;"SP";"EMBAUBA";"EMBAUBA (SP)";2009
"SP-EMBU DAS ARTES";0;0;0;0;0;0;0;0;0;"SP";"EMBU DAS ARTES";"EMBU DAS ARTES (SP)";2009
"SP-EMBU-GUACU";0;0;0;0;0;0;0;0;0;"SP";"EMBU-GUACU";"EMBU-GUACU (SP)";2009
"SP-EMILIANOPOLIS";0;0;0;0;0;0;0;0;0;"SP";"EMILIANOPOLIS";"EMILIANOPOLIS (SP)";2009
"SP-ENGENHEIRO COELHO";0;0;0;0;0;0;0;0;0;"SP";"ENGENHEIRO COELHO";"ENGENHEIRO COELHO (SP)";2009
"SP-ESPIRITO SANTO DO PINHAL";0;0;0;0;0;0;0;0;0;"SP";"ESPIRITO SANTO DO PINHAL";"ESPIRITO SANTO DO PINHAL (SP)";2009
"SP-ESPIRITO SANTO DO TURVO";0;0;0;0;0;0;0;0;0;"SP";"ESPIRITO SANTO DO TURVO";"ESPIRITO SANTO DO TURVO (SP)";2009
"SP-ESTRELA D OESTE";0;0;0;0;0;0;0;0;0;"SP";"ESTRELA D OESTE";"ESTRELA D OESTE (SP)";2009
"SP-ESTRELA DO NORTE";0;0;0;0;0;0;0;0;0;"SP";"ESTRELA DO NORTE";"ESTRELA DO NORTE (SP)";2009
"SP-EUCLIDES DA CUNHA PAULISTA";0;0;0;0;0;0;0;0;0;"SP";"EUCLIDES DA CUNHA PAULISTA";"EUCLIDES DA CUNHA PAULISTA (SP)";2009
"SP-FARTURA";0;0;0;0;0;0;0;0;0;"SP";"FARTURA";"FARTURA (SP)";2009
"SP-FERNANDOPOLIS";0;0;0;0;0;0;0;0;0;"SP";"FERNANDOPOLIS";"FERNANDOPOLIS (SP)";2009
"SP-FERNANDO PRESTES";0;0;0;0;0;0;0;0;0;"SP";"FERNANDO PRESTES";"FERNANDO PRESTES (SP)";2009
"SP-FERNAO";0;0;0;0;0;0;0;0;0;"SP";"FERNAO";"FERNAO (SP)";2009
"SP-FERRAZ DE VASCONCELOS";0;0;0;0;0;0;0;0;0;"SP";"FERRAZ DE VASCONCELOS";"FERRAZ DE VASCONCELOS (SP)";2009
"SP-FLORA RICA";0;0;0;0;0;0;0;0;0;"SP";"FLORA RICA";"FLORA RICA (SP)";2009
"SP-FLOREAL";0;0;0;0;0;0;0;0;0;"SP";"FLOREAL";"FLOREAL (SP)";2009
"SP-FLORIDA PAULISTA";0;0;0;0;0;0;0;0;0;"SP";"FLORIDA PAULISTA";"FLORIDA PAULISTA (SP)";2009
