"ano";"cod_mun";"amc";"cod_uf";"uf";"semiarido";"chave";"q.dende";"q.girassol";"q.mamona";"q.soja";"h.dende";"h.girassol";"h.mamona";"h.soja";"v.dende";"v.girassol";"v.mamona";"v.soja";"s.dende";"s.girassol";"s.mamona";"s.soja";"d.bio";"total.contratos";"valores.totais";"vaba";"vabi";"vabs";"vabadm";"vabt";"t";"pib";"pib.per.capta"
2012;"3202801";"11750";32;"ES";"0";"ITAPEMIRIM (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;606;436;9227611.04641547;44077.1333806153;3544482.38922508;746024.451186976;117097.970140259;4451681.94320019;64181.4754566945;4515863.41865689;143721.188264727
2012;"3202900";"11751";32;"ES";"0";"ITARANA (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;409;751;12790058.5314167;13831.1782935405;15417.2378683077;40526.082035135;28889.6466219231;98664.1455516408;8843.36569714795;107507.511248789;9955.3196535312
2012;"3203007";"11746";32;"ES";"0";"IUNA (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;540;1475;25260138.1957535;30273.8832636287;28774.2226153208;90815.0925495906;72407.1298261554;222270.328254695;19451.1260968136;241721.454351509;8786.03654763793
2012;"3203056";"11752";32;"ES";"0";"JAGUARE (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;512;1628;57208509.6279253;59504.0924379126;240324.157449567;123464.042462809;74276.6726662477;497568.965749271;23667.554616529;521236.5203658;20477.5853211457
2012;"3203106";"11753";32;"ES";"0";"JERONIMO MONTEIRO (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;404;5975860.02292222;9053.06039724924;5334.08534893399;35918.4458179178;30222.2965546186;80527.8881187196;9383.05032309833;89910.9384418179;8185.62654763793
2012;"3203130";"11747";32;"ES";"0";"JOAO NEIVA (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;367;275;5025498.28358661;15766.8965871054;21909.7442664844;76736.2111504863;41942.6344677512;156355.486471827;25683.9030176102;182039.390222172;11459.1107263763
2012;"3203163";"11721";32;"ES";"0";"LARANJA DA TERRA (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327;531;6531012.35969344;16919.9313048291;3862.55144823715;18969.240303206;29797.6710334753;69549.393357013;4561.02037924848;74110.414468996;6855.72803309698
2012;"3203205";"11722";32;"ES";"0";"LINHARES (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3362;1878;123838618.742493;126008.077694671;1599973.79533034;1095707.09083606;438082.348297128;3259771.3121582;463419.607065791;3723190.91995673;25564.5215118195
2012;"3203304";"11052";32;"ES";"0";"MANTENOPOLIS (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;526;11016966.0722074;12674.5311945912;5985.87322860351;22837.9445232789;36597.1961300326;78095.5450765063;3755.74146875191;81851.2865452582;5920.09931365251
2012;"3203320";"11750";32;"ES";"0";"MARATAIZES (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;970;585;9476378.4195725;43192.3879450336;1566074.23464044;402190.815085708;102648.928842985;2114106.36651416;35512.8699290465;2149619.23571047;61993.341841813
2012;"3203346";"11740";32;"ES";"0";"MARECHAL FLORIANO (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;714;326;15339324.124926;25235.3082845706;30056.5644607583;64354.3487812694;43221.5625030205;162867.784029619;16199.0282407586;179066.813003112;12285.0417595587
2012;"3203353";"11736";32;"ES";"0";"MARILANDIA (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;416;1297;29391537.7827576;24709.3763529857;47057.8659349776;54934.5335032035;31471.8983558536;158173.674879755;30485.6501369766;188659.325016732;16716.2245112947
2012;"3203403";"11754";32;"ES";"0";"MIMOSO DO SUL (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381;1437;17144556.7019426;30161.8606107077;39247.6998870895;89470.9995017635;67669.5424075737;226550.102407134;26713.4617089979;253263.564116132;9794.39649638154
2012;"3203502";"11755";32;"ES";"0";"MONTANHA (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238;773;32095683.5691771;53104.5246218621;26067.3342035611;61223.0751852919;47474.7889507573;187869.722228738;15202.2205845914;203071.942813329;11320.7704473951
2012;"3203601";"11756";32;"ES";"0";"MUCURICI (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;219;10991982.8363244;17389.0198898964;3300.0208924226;8442.85740027581;17841.3830766161;46973.2812592109;1769.42565779036;48742.7069170012;8674.62426257917
2012;"3203700";"11757";32;"ES";"0";"MUNIZ FREIRE (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;1088;16407590.9026501;33260.965695415;10084.3512730623;39379.8067934367;54023.0198098266;136748.144304475;7296.36820009519;144044.51250457;7913.66480003905
2012;"3203809";"11758";32;"ES";"0";"MUQUI (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;643;7960620.89061349;10561.0983994215;6510.72657496247;37040.9724008128;38270.3609873446;92383.1590952759;6895.21436410344;99278.3734593793;6843.95298922395
2012;"3203908";"11759";32;"ES";"0";"NOVA VENECIA (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1115;1898;51900527.9685513;54188.1173555851;75538.9581021711;212630.951273367;125150.476409697;467508.503140821;52732.7248638166;520241.228004637;11191.1130725766
2012;"3204005";"11725";32;"ES";"0";"PANCAS (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328;1445;21910961.2286261;20112.3743119806;5836.43934886077;39769.7563857532;56817.0054440512;122535.574757911;6930.39368155136;129465.968439463;5960.12860094458
2012;"3204054";"11737";32;"ES";"0";"PEDRO CANARIO (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;708;297;9330325.45021772;30243.0769058469;13507.7397471107;64364.1249253487;63092.0765345676;171207.018845608;12273.8279903345;183480.846103208;7622.48342575756
2012;"3204104";"11760";32;"ES";"0";"PINHEIROS (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446;663;46413021.33779;70670.9160936039;15207.4288616199;84116.10449222;68847.720910643;238842.170358087;24249.9386143933;263092.108239746;10833.9709360393
2012;"3204203";"11761";32;"ES";"0";"PIUMA (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;108;2293816.92710096;5424.32380432262;177266.561203708;96998.3527364201;52674.1500656082;332363.387810058;14286.8805515066;346650.268361565;18640.114271366
2012;"3204252";"11756";32;"ES";"0";"PONTO BELO (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;187;5552922.14327235;7418.33918970967;4344.92890671337;13271.1273113704;20342.1547309772;45376.5501387706;2629.32406551055;48005.8742042811;6772.84110323281
2012;"3204302";"11762";32;"ES";"0";"PRESIDENTE KENNEDY (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298;317;10052776.3060695;29208.3656252548;4881341.74476544;924565.090456109;52509.4694457964;5887624.6702926;50730.0507545063;5938354.72104711;569407.877534201
2012;"3204351";"11722";32;"ES";"0";"RIO BANANAL (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;629;1918;47407600.6310185;41903.7775557047;9856.20118839165;57767.2346317106;55261.3279737738;164788.540616846;13761.1816295017;178549.722979083;10080.1483078068
2012;"3204401";"11763";32;"ES";"0";"RIO NOVO DO SUL (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362;478;8421909.2601678;10232.4618342466;20969.4472953589;31904.2718119012;33800.7155347384;96906.8964762451;11876.0542587227;108782.950734968;9597.92838725424
2012;"3204500";"11764";32;"ES";"0";"SANTA LEOPOLDINA (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;466;1198;10709990.7443836;26094.2204316154;9629.09671589314;22524.6668065559;33137.7387988187;91385.7227528832;4107.49580830109;95493.2185611843;7822.82770054063
2012;"3204559";"11764";32;"ES";"0";"SANTA MARIA DE JETIBA (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2164;1839;81442343.9170847;207992.06246304;32841.3388892252;156910.214137648;94341.5613843741;492085.176141553;40991.1889407745;533076.365082328;15234.2322906726
2012;"3204609";"11765";32;"ES";"0";"SANTA TERESA (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;817;1442;27073994.5892205;39153.944305964;23386.2505036917;94793.5779876618;62423.3397725193;219757.112569837;18994.6420111056;238751.754580942;10849.8859299984
2012;"3204658";"11736";32;"ES";"0";"SAO DOMINGOS DO NORTE (ES)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;1188;21684360.7968824;13763.4076769993;18565.2368626329;23935.714937394;23939.9801850844;80204.3396621105;10562.2033630905;90766.5430252011;11247.4017390561
